bench_json,blocks,blocks_per_sm_requested,cache_policy,compute_capability,condition,cuda_elapsed_ms,device_index,device_name,estimated_memory_gbps,estimated_tflops,fp16_ops_estimate,fp16_path,host_end_unix_ns,host_start_unix_ns,iters,kernel,l2_cache_bytes,mem_mib,mem_stride,memory_bytes_estimate,power_csv,power_logger_errors,regs_per_block,repeat_index,repeats,role,run_id,runner_wall_end_unix_ns,runner_wall_start_unix_ns,schema_version,shared_mem_per_block,sm_count,threads,unroll,validity_note,warmup,power_energy_j,avg_power_w,power_sample_count,avg_sm_clock_mhz,min_sm_clock_mhz,max_sm_clock_mhz,avg_temp_c,max_temp_c
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep002_baseline_1463c163/bench.json,656,8,none,8.6,matmul_tensor_mma_f32acc_vs_nop,547.352172852,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779942892712282858,1779942892141632427,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep002_baseline_1463c163/power.csv,[],65536,2,10,baseline,matmul_tensor_mma_f32acc_vs_nop_rep002_baseline_1463c163,1779942892752986776,1779942891870795329,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,133.5792808277022,234.08250230113677,4,1905.0,1905.0,1905.0,64.75,65.0
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep002_test_0288382f/bench.json,656,8,none,8.6,matmul_tensor_mma_f32acc_vs_nop,2220.13012695,0,NVIDIA GeForce RTX 3090,0,77.4578309227,171966464000000,tensor_core_mma_f32acc,1779942899778891264,1779942897475605135,1000000,tensor_mma_f32acc,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep002_test_0288382f/power.csv,[],65536,2,1,test,matmul_tensor_mma_f32acc_vs_nop_rep002_test_0288382f,1779942899817930474,1779942892891950760,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,484.2874559109781,210.25935502040187,16,1935.0,1935.0,1935.0,62.5,63.0
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f16acc_vs_nop_rep003_baseline_7522249d/bench.json,656,8,none,8.6,matmul_tensor_mma_f16acc_vs_nop,541.571044922,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779942900889700353,1779942900327452285,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f16acc_vs_nop_rep003_baseline_7522249d/power.csv,[],65536,3,10,baseline,matmul_tensor_mma_f16acc_vs_nop_rep003_baseline_7522249d,1779942900929124101,1779942900040848445,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,119.39701810374977,212.35647554728416,4,1912.5,1905.0,1920.0,59.0,59.0
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f16acc_vs_nop_rep003_test_e4c49258/bench.json,656,8,none,8.6,matmul_tensor_mma_f16acc_vs_nop,1092.37121582,0,NVIDIA GeForce RTX 3090,0,157.424931662,171966464000000,tensor_core_mma_f16acc,1779942903446429366,1779942902313187400,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f16acc_vs_nop_rep003_test_e4c49258/power.csv,[],65536,3,1,test,matmul_tensor_mma_f16acc_vs_nop_rep003_test_e4c49258,1779942903489215633,1779942901061777625,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,272.8810129263586,240.7967769580099,13,1935.0,1935.0,1935.0,64.84615384615384,65.0
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep003_baseline_86ec213b/bench.json,656,8,none,8.6,matmul_tensor_mma_f32acc_vs_nop,553.355041504,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779942904532802633,1779942903962794856,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep003_baseline_86ec213b/power.csv,[],65536,3,10,baseline,matmul_tensor_mma_f32acc_vs_nop_rep003_baseline_86ec213b,1779942904572315609,1779942903655318790,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,130.76707213023712,229.41278594210672,4,1927.5,1920.0,1935.0,65.25,66.0
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep003_test_43a348d0/bench.json,656,8,none,8.6,matmul_tensor_mma_f32acc_vs_nop,2133.85083008,0,NVIDIA GeForce RTX 3090,0,80.5897308172,171966464000000,tensor_core_mma_f32acc,1779942911466425357,1779942909283385509,1000000,tensor_mma_f32acc,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep003_test_43a348d0/power.csv,[],65536,3,1,test,matmul_tensor_mma_f32acc_vs_nop_rep003_test_43a348d0,1779942911505864264,1779942904774341013,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,463.30959887011187,212.2313980180319,15,1935.0,1935.0,1935.0,64.0,64.0
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f16acc_vs_nop_rep004_baseline_215ae2e2/bench.json,656,8,none,8.6,matmul_tensor_mma_f16acc_vs_nop,541.693908691,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779942912573097461,1779942912010544224,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f16acc_vs_nop_rep004_baseline_215ae2e2/power.csv,[],65536,4,10,baseline,matmul_tensor_mma_f16acc_vs_nop_rep004_baseline_215ae2e2,1779942912611569295,1779942911730072064,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,120.7599319900712,214.6640069730346,4,1912.5,1905.0,1920.0,61.0,61.0
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f16acc_vs_nop_rep004_test_fc2265fe/bench.json,656,8,none,8.6,matmul_tensor_mma_f16acc_vs_nop,1094.21362305,0,NVIDIA GeForce RTX 3090,0,157.159863831,171966464000000,tensor_core_mma_f16acc,1779942916363669345,1779942915227589476,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f16acc_vs_nop_rep004_test_fc2265fe/power.csv,[],65536,4,1,test,matmul_tensor_mma_f16acc_vs_nop_rep004_test_fc2265fe,1779942916402787113,1779942912757559011,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,275.5960465936994,242.58509820817835,8,1935.0,1935.0,1935.0,66.5,67.0
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep004_baseline_fe266904/bench.json,656,8,none,8.6,matmul_tensor_mma_f32acc_vs_nop,556.814331055,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779942917490205058,1779942916912005748,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep004_baseline_fe266904/power.csv,[],65536,4,10,baseline,matmul_tensor_mma_f32acc_vs_nop_rep004_baseline_fe266904,1779942917532118346,1779942916639398009,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,131.11030740931542,226.75625020949164,4,1901.25,1890.0,1905.0,65.25,66.0
results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep004_test_2b8e7e7b/bench.json,656,8,none,8.6,matmul_tensor_mma_f32acc_vs_nop,2134.21777344,0,NVIDIA GeForce RTX 3090,0,80.5758747492,171966464000000,tensor_core_mma_f32acc,1779942924589716908,1779942922358146665,1000000,tensor_mma_f32acc,6291456,256,1,0,results/fp16_matmul_pjbit_gpu0_default_clock_cuda132_20260528_1331/raw/matmul_tensor_mma_f32acc_vs_nop_rep004_test_2b8e7e7b/power.csv,[],65536,4,1,test,matmul_tensor_mma_f32acc_vs_nop_rep004_test_2b8e7e7b,1779942924629318819,1779942917734695105,fp16-energy-bench-v1,49152,82,256,8,unchecked; run Nsight Compute validation separately,2,476.11001937168356,213.3520201146021,16,1935.0,1935.0,1935.0,65.0,65.0
