repeat,stage,target_pct,phase,t0_s,t1_s,wall_s,launches,passes_per_launch,nominal_bytes,nominal_bandwidth_gbs,total_energy_j,idle_energy_j,dynamic_energy_j,avg_power_w,dynamic_power_w,pj_per_nominal_bit,samples,power_std_w,power_p05_w,power_p50_w,power_p95_w,sm_clock_mhz_mean,mem_clock_mhz_mean,temp_gpu_c_mean,pstate_p50,gpu_util_pct_mean,mem_util_pct_mean,avg_power_instant_w,avg_power_average_w,power_instant_samples,power_average_samples
0,control_dram,100,r00_control_dram_read_100,160.52460884902393,176.33730889402796,15.812700045004021,16,4169,572982997024768,36235.62044394818,6999.6439169190135,1903.2475864615303,5096.396330457483,442.6596278306393,322.2976668091339,1.1118122956790775,1560,52.32246013744207,349.38,454.46,458.248,1980.0,2619.0,55.36923076923077,0.0,98.3025641025641,0.0,453.55911474358976,442.83525897435896,1560,1560
0,dram,100,r00_dram_read_cs_100,177.34357070899568,192.44332825700985,15.099757548014168,15,361,46514495815680,3080.4796479528454,6176.501397931641,1817.436429428263,4359.064968503378,409.04639549950514,288.68443447799973,11.714264800850373,1481,47.67618897955293,323.327,420.23,421.753,1980.0,2619.0,49.72518568534774,0.0,98.15259959486833,98.28089128966914,417.43645509790684,409.21010263335586,1481,1481
1,control_l2,50,r01_control_l2_read_050,193.44943127402803,208.46222483098973,15.012793556961697,15,166223,32680771584000,2176.861452200903,2267.861173178042,1806.969272926931,460.8919002511111,151.06190360729997,30.699942585794595,1.7628557937596119,1481,1.797176792580715,150.421,151.055,153.84,1980.0,2619.0,45.80216070222822,0.0,12.521944632005402,0.0,146.51738217420663,151.16612288993923,1481,1481
1,l2,50,r01_l2_read_cg_050,209.46914115402615,224.4800925879972,15.010951433971059,15,127291,25026428928000,1667.2113715166026,2665.702510927724,1806.7475513913348,858.954959536389,177.58384754313525,57.22188652162986,4.290239340616508,1482,5.496074611737764,176.377,177.9125,182.444,1980.0,2619.0,45.59919028340081,0.0,23.147773279352226,0.0,170.137508097166,177.6635141700405,1482,1482
1,control_dram,50,r01_control_dram_read_050,225.48678062402178,240.4942966279923,15.007516003970522,15,2085,268650204364800,17901.04400313306,4195.125175437107,1806.3340562995181,2388.791119137589,279.53494597821566,159.17298495671028,1.111478364954941,1481,20.050190806134456,278.265,283.418,286.862,1980.0,2619.0,47.64550979068197,0.0,50.82646860229575,0.0,290.8252532072924,279.7356056718433,1481,1481
1,dram,50,r01_dram_read_cs_050,241.50102233700454,256.50879234302556,15.007770006021019,15,181,23321672417280,1553.973202409385,4007.7854752417716,1806.3646284844194,2201.420846757352,267.0473677057867,146.6854066842813,11.799222668129856,1481,18.898852408602973,266.921,270.44,273.331,1980.0,2619.0,44.88858879135719,0.0,50.52734638757596,55.50236326806212,270.36496488858876,267.11262364864865,1481,1480
1,control_l2,75,r01_control_l2_read_075,257.51644333201693,272.52905812399695,15.012614791980013,15,249335,49021255680000,3265.3376083550725,2467.9189046278943,1806.9477564231734,660.971148204721,164.38967753614097,44.02771651463559,1.685419771066748,1481,4.090574496577038,163.891,164.777,167.562,1980.0,2619.0,44.333558406482105,0.0,18.983119513842,0.0,164.9049399054693,164.49133018230924,1481,1481
1,l2,75,r01_l2_read_cg_075,273.53845219901996,288.54810232500313,15.009650125983171,15,190937,37539741696000,2501.040422722115,3073.605103470391,1806.5909234100197,1267.0141800603712,204.77526642341118,84.4133054019058,4.218909490376756,1481,9.732345075525316,204.19,206.085,209.457,1980.0,2619.0,45.10668467251857,0.0,33.803511141120865,0.0,199.8516779203241,204.83482174206617,1481,1481
1,control_dram,75,r01_control_dram_read_075,289.5580170690082,304.5621459229733,15.004128853965085,15,3127,402910882037760,26853.333902906616,5388.2030784202925,1805.9263722825897,3582.2767061377026,359.11468975397213,238.75272873246672,1.1113737757652506,1480,35.57781957516481,341.456,366.958,369.291,1980.0,2619.0,51.417567567567566,0.0,74.50202702702703,0.0,355.7473851351351,359.1924702702703,1480,1480
1,dram,75,r01_dram_read_cs_075,305.5695999279851,320.57341153000016,15.003811602015048,15,271,34918084116480,2327.280896528347,5111.873919701073,1805.8881872157453,3305.9857324853274,340.7050191842275,220.34305816272217,11.834790682734754,1480,33.303142305556854,308.547,348.255,349.863,1980.0,2619.0,46.9777027027027,0.0,75.37297297297297,77.77837837837838,340.64275135135136,340.8735648648649,1480,1480
1,control_l2,100,r01_control_l2_read_100,321.58065301697934,336.76732608600287,15.186673069023527,61,332447,265804408422400,17502.477811586334,5389.3376267925605,1827.8977519801554,3561.439874812405,354.87282845281425,234.51086743130887,1.674840485128817,1498,38.43473499300344,280.58,363.068,366.699,1980.0,2619.0,51.69559412550067,0.0,97.89052069425901,0.0,364.015870493992,354.86192990654206,1498,1498
1,l2,100,r01_l2_read_cg_100,337.77483908401337,353.0036444439902,15.228805359976832,33,254582,110116287283200,7230.789591191382,5547.745200859165,1832.9688771416236,3714.776323717542,364.2928693172033,243.93090829569795,4.216878828019988,1503,39.207009102704866,314.382,374.175,378.19,1980.0,2619.0,49.24417831004657,0.0,98.13705921490353,0.0,370.22401929474387,364.5771716566866,1503,1503
1,control_dram,100,r01_control_dram_read_100,354.0111898999894,369.82242840202525,15.811238502035849,16,4169,572982997024768,36238.969954883105,6970.870757366409,1903.071672283764,5067.7990850826445,440.88075431085565,320.5187932893503,1.1055736189811365,1561,52.27201608601836,345.979,452.317,456.719,1980.0,2619.0,53.62331838565022,0.0,97.67777065983344,0.0,452.07051569506723,440.841401024984,1561,1561
1,dram,100,r01_dram_read_cs_100,370.83010003197705,385.9296323740273,15.099532342050225,15,361,46514495815680,3080.5255925803217,6141.830444745347,1817.409323196809,4324.421121548538,406.756335601279,286.3943745797736,11.62116520268392,1489,47.32989708762719,309.671,417.852,419.668,1980.0,2619.0,47.736064472800535,0.0,97.69241101410343,97.72196104768301,416.8452713230356,407.012358629953,1489,1489
2,control_l2,50,r02_control_l2_read_050,386.9382108870195,401.951744851016,15.013533963996451,15,166223,32680771584000,2176.7540981604247,2242.166971974514,1807.058389769588,435.10858220492605,149.34305123306703,28.981090211561657,1.6642377195966682,1481,1.8027011956674792,148.061,149.519,150.21,1980.0,2619.0,43.9561107359892,0.0,12.24645509790682,0.0,145.7311046590142,149.3983031735314,1481,1481
2,l2,50,r02_l2_read_cg_050,402.959974515019,417.9718042790191,15.01182976400014,15,127291,25026428928000,1667.1138243264566,2650.174160003328,1806.8532689160593,843.3208910872686,176.53904964727943,56.17708862577405,4.2121515494353385,1481,5.512157057290381,175.682,177.125,180.788,1980.0,2619.0,44.46927751519244,0.0,23.203241053342335,0.0,173.5862781904119,176.5815685347738,1481,1481
2,control_dram,50,r02_control_dram_read_050,418.981512450031,433.9892912340001,15.007778783969115,15,2085,268650204364800,17900.730563257275,4172.471112687779,1806.3656850154662,2366.105427672313,278.02056338574863,157.65860236424325,1.1009229609869287,1482,21.004004370057224,276.367,282.225,285.804,1980.0,2619.0,47.252361673414306,0.0,51.52361673414305,0.0,286.6620182186235,278.1031052631579,1482,1482
2,dram,50,r02_dram_read_cs_050,435.0040704680141,450.0117377740098,15.00766730599571,15,181,23321672417280,1553.983836512871,3973.0829864018942,1806.3522673079763,2166.730719093918,264.73687785007127,144.3749168285659,11.613289777883258,1478,18.780968112047884,263.403,268.08,271.289,1980.0,2619.0,44.2192151556157,0.0,50.87415426251692,52.45805142083897,269.12647158322056,264.7869851150203,1478,1478
2,control_l2,75,r02_control_l2_read_075,451.01997487602057,466.03246194997337,15.012487073952798,15,249335,49021255680000,3265.365388061092,2440.6676421802845,1806.93238403096,633.7352581493244,162.57583637923193,42.21387535772655,1.615970586020402,1474,4.496272347480836,162.141,163.097,167.163,1980.0,2619.0,43.208276797829036,0.0,18.831071913161466,0.0,168.7091343283582,162.67817571234735,1474,1474
2,l2,75,r02_l2_read_cg_075,467.0414117570035,482.0514097890118,15.009998032008298,15,190937,37539741696000,2500.982452892253,3052.997706864154,1806.632798061455,1246.3649088026991,203.39760873743907,83.03564771593369,4.15015145447679,1481,9.292447267697522,202.579,204.6,208.395,1980.0,2619.0,44.13909520594193,0.0,34.0033760972316,0.0,205.22987846049966,203.43621809588115,1481,1481
2,control_dram,75,r02_control_dram_read_075,483.0598838009755,498.0640020699939,15.004118269018363,15,3127,402910882037760,26853.352847112703,5373.805436544994,1805.925098257645,3567.8803382873493,358.15536376044395,237.79340273893857,1.1069074134466337,1480,35.32199504903542,339.617,366.063,368.507,1980.0,2619.0,50.59594594594594,0.0,72.89932432432433,0.0,354.1850114864865,358.23896891891894,1480,1480
2,dram,75,r02_dram_read_cs_075,499.072994748014,514.0768566179904,15.00386186997639,15,271,34918084116480,2327.2730993580485,5037.985041966007,1805.894237566149,3232.090804399858,335.7792204183985,215.41725939689312,11.570261106029708,1480,32.41465035273075,330.574,342.988,344.5147,1980.0,2619.0,44.97905405405405,0.0,74.06283783783783,78.10810810810811,335.6485222972973,335.9670087837838,1480,1480
2,control_l2,100,r02_control_l2_read_100,515.0858008289943,530.2728238090058,15.187022980011534,61,332447,265804408422400,17502.074552217353,5392.013038529984,1827.9398679528547,3564.0731705771295,355.04081646723694,234.67885544573153,1.6760788467216297,1499,39.19973549573786,294.895,364.242,365.362,1980.0,2619.0,50.03735823882588,0.0,98.31220813875917,0.0,361.4415610406938,355.01592595063374,1499,1499
2,l2,100,r02_l2_read_cg_100,531.2820383849903,546.5071119369823,15.225073551991954,33,254582,110116287283200,7232.56192537691,5543.780221852814,1832.519709414408,3711.2605124384063,364.1217366156829,243.75977559417754,4.212887807066278,1504,39.82555319636847,304.474,374.003,378.133,1980.0,2619.0,48.9780585106383,0.0,97.46808510638297,0.0,371.4526090425532,364.1756881648936,1504,1504
2,control_dram,100,r02_control_dram_read_100,547.5163909540279,563.3354563550092,15.819065400981344,16,4169,572982997024768,36221.03977073277,6942.165735372288,1904.013733189561,5038.152002182726,438.84803301601033,318.4860719945049,1.0991059133393764,1561,51.665137484813656,361.884,449.605,455.219,1980.0,2619.0,52.95451633568226,0.0,98.0211402946829,0.0,448.4725624599616,439.04628763613067,1561,1561
2,dram,100,r02_dram_read_cs_100,564.3452994269901,579.4451646700036,15.099865243013483,15,361,46514495815680,3080.4576774088546,6096.837688423018,1817.4493918095727,4279.388296613446,403.767688671523,283.40572765001764,11.500146947660957,1489,46.92308187453593,331.544,414.958,416.258,1980.0,2619.0,45.92545332437878,0.0,98.40564137004701,98.53324378777702,412.63750100738747,403.92414439220954,1489,1489
3,control_l2,50,r03_control_l2_read_050,580.4547967910185,595.467404807976,15.012608016957529,15,166223,32680771584000,2176.8883559129335,2215.949847296492,1806.9469409681813,409.0029063283107,147.60592195529654,27.243960933791147,1.564386665707398,1482,2.1285437614800835,147.087,147.738,148.967,1980.0,2619.0,42.82388663967611,0.0,12.927800269905534,0.0,146.54369028340082,147.71375910931175,1482,1482
3,l2,50,r03_l2_read_cg_050,596.477236065024,611.4892127640196,15.011976698995568,15,127291,25026428928000,1667.0975068642683,2625.254581260917,1806.8709543002515,818.3836269606654,174.8773418650836,54.51538084357821,4.087596902634018,1481,5.802541697602552,174.039,175.479,179.112,1980.0,2619.0,43.57393652937205,0.0,22.78055367994598,0.0,167.2800540175557,174.9679608372721,1481,1481
3,control_dram,50,r03_control_dram_read_050,612.4993960889988,627.5074873749982,15.008091285999399,15,2085,268650204364800,17900.357830007055,4178.416574621996,1806.4032983726543,2372.0132762493417,278.4109248135981,158.04896379209276,1.1036718182746967,1479,20.901775839569847,277.603,282.48,285.9617,1980.0,2619.0,47.37187288708587,0.0,48.94658553076403,0.0,283.44559229208926,278.50659905341445,1479,1479
3,dram,50,r03_dram_read_cs_050,628.5181542499922,643.5259595690295,15.007805319037288,15,181,23321672417280,1553.9695459466438,3961.178948905925,1806.3688788283073,2154.8100700776176,263.9412535476589,143.57929252615352,11.549397227624578,1480,19.056782387423674,263.68,267.26,270.50804999999997,1980.0,2619.0,43.32432432432432,0.0,49.25337837837838,54.35945945945946,262.34959662162163,264.04702972972973,1480,1480
3,control_l2,75,r03_control_l2_read_075,644.5360096329823,659.5485190619947,15.012509429012425,15,249335,49021255680000,3265.360525620318,2435.27225304359,1806.9350747297756,628.3371783138143,162.2162013991681,41.854240377662734,1.6022059451502566,1477,4.568440298995995,161.272,162.493,166.302,1980.0,2619.0,42.54366960054164,0.0,17.72241029113067,0.0,150.3267278266757,162.23435138794855,1477,1477
3,l2,75,r03_l2_read_cg_075,660.5589538339991,675.5690980100189,15.010144176019821,15,190937,37539741696000,2500.9581024527015,3050.719863106751,1806.6503882412737,1244.069474865477,203.24387476441268,82.88191374290729,4.142508108273816,1481,9.660068374204311,202.695,204.673,208.335,1980.0,2619.0,44.188386225523296,0.0,32.32950708980419,0.0,201.7050074274139,203.3606367319379,1481,1481
3,control_dram,75,r03_control_dram_read_075,676.5796079129796,691.5837385699851,15.00413065700559,15,3127,402910882037760,26853.330675951995,5353.6688541486155,1805.9265893000806,3547.742264848535,356.8129988023618,236.45103778085644,1.1006597311623514,1481,35.183032204460716,351.654,364.868,367.021,1980.0,2619.0,49.7744767049291,0.0,73.24983119513843,0.0,361.6932255232951,356.8532970965564,1481,1481
3,dram,75,r03_dram_read_cs_075,692.5943330070004,707.5982509580208,15.003917951020412,15,271,34918084116480,2327.264400569801,5074.758736284054,1805.9009875905838,3268.85774869347,338.2289048000906,217.86694377858524,11.701879668530747,1480,33.04893807274728,329.329,345.567,347.077,1980.0,2619.0,45.00675675675676,0.0,74.0304054054054,76.57364864864864,359.01760810810805,338.3773790540541,1480,1480
3,control_l2,100,r03_control_l2_read_100,708.6088946799864,723.7957243350102,15.186829655023757,61,332447,265804408422400,17502.29734976139,5404.697867684593,1827.9165989782114,3576.7812687063815,355.88058801309694,235.51862699159156,1.6820550917191621,1500,39.0027972796629,285.843,365.085,366.057,1980.0,2619.0,50.756,0.0,98.36,0.0,365.4637486666667,355.8677618412275,1500,1499
3,l2,100,r03_l2_read_cg_100,724.8067168979906,740.0291262239916,15.22240932600107,33,254582,110116287283200,7233.827768322636,5556.878372454642,1832.1990379495408,3724.679334505101,365.0459170719485,244.6839560504431,4.228120365298314,1502,39.66520049226863,287.893,375.374,378.07575,1980.0,2619.0,49.92876165113182,0.0,98.38881491344874,0.0,373.4918561917444,365.26088748335553,1502,1502
3,control_dram,100,r03_control_dram_read_100,741.0400119129918,756.8487665710272,15.808754658035468,16,4169,572982997024768,36244.663758731,6997.939992263361,1902.7727119490066,5095.167280314355,442.6623186733031,322.30035765179775,1.1115441703268616,1559,52.47813041725689,356.154,456.14,457.282,1980.0,2619.0,54.79858883899936,0.0,98.61706221937139,0.0,452.7503790891597,442.81632007697243,1559,1559
3,dram,100,r03_dram_read_cs_100,757.8601192599745,772.9601127009955,15.09999344102107,15,361,46514495815680,3080.431524514269,6187.747262960701,1817.4648219731648,4370.282440987536,409.7847649490291,289.4228039275237,11.744409899403651,1490,47.554661121580416,323.78,421.014,422.641,1980.0,2619.0,48.86979865771812,0.0,98.61543624161074,98.65771812080537,417.8272040268456,409.82398456375836,1490,1490
4,control_l2,50,r04_control_l2_read_050,773.9714171389933,788.9847994989832,15.013382359989919,15,166223,32680771584000,2176.776078859684,2247.1058249074417,1807.040142414063,440.06568249337874,149.67352266308035,29.311561641574965,1.6831980288557051,1481,2.1064631113752137,148.648,149.641,151.349,1980.0,2619.0,44.30452397029035,0.0,12.676569885212695,0.0,146.6606617150574,149.72821674544227,1481,1481
4,l2,50,r04_l2_read_cg_050,789.9965527739841,805.0081100690295,15.01155729504535,15,127291,25026428928000,1667.1440834629539,2644.902263920001,1806.820474018343,838.0817899016581,176.1910647866605,55.82910376515512,4.1859837070282016,1483,5.874112276707899,175.266,176.682,180.389,1980.0,2619.0,44.296695886716115,0.0,23.109238031018208,0.0,177.28815239379637,176.2294295347269,1483,1483
4,control_dram,50,r04_control_dram_read_050,806.0193648320273,821.0272631020052,15.007898269977886,15,2085,268650204364800,17900.588045843404,4194.972799761735,1806.3800665857964,2388.5927331759385,279.5176729144977,159.15571189299234,1.1113860581381083,1482,20.620624392599723,278.317,283.621,286.997,1980.0,2619.0,48.42982456140351,0.0,50.04588394062078,0.0,277.67472807017543,279.61802766531713,1482,1482
4,dram,50,r04_dram_read_cs_050,822.0390764300246,837.0466950230184,15.007618592993822,15,181,23321672417280,1553.9888805654698,4001.9019040906956,1806.3464041155419,2195.555499975154,266.6580230096565,146.29606198815114,11.767785456653053,1481,18.696499911895682,266.341,269.837,272.805,1980.0,2619.0,44.69750168804862,0.0,49.50303848750844,51.218095881161375,265.2468791357191,266.67921877110064,1481,1481
4,control_l2,75,r04_control_l2_read_075,838.0584534779773,853.0709519649972,15.012498487019911,15,249335,49021255680000,3265.3629056072646,2466.368443031798,1806.9337577300992,659.4346853016989,164.28767304551383,43.92571202400843,1.6815019223659422,1483,4.461568952235992,163.461,164.543,168.313,1980.0,2619.0,44.21105866486851,0.0,18.93256911665543,0.0,165.23444436952124,164.3093142279164,1483,1483
4,l2,75,r04_l2_read_cg_075,854.0845418699901,869.094613504014,15.010071634023916,15,190937,37539741696000,2500.9701893032407,3065.6014493462076,1806.6416569443902,1258.9597924018174,204.23629707384532,83.87433605233996,4.19208995428425,1483,9.537254156689913,203.301,205.712,209.17,1980.0,2619.0,44.11395819285233,0.0,33.91638570465273,0.0,204.03157383681727,204.31103169251517,1483,1483
4,control_dram,75,r04_control_dram_read_075,870.1069098829757,885.1109876449918,15.004077762016095,15,3127,402910882037760,26853.42534399268,5369.309613290674,1805.920222755417,3563.389390535257,357.85669059137166,237.49472956986628,1.105514131472783,1479,35.97884975265678,329.261,365.425,368.453,1980.0,2619.0,50.0919540229885,0.0,74.35496957403652,0.0,381.2163008789723,357.90742934415147,1479,1479
4,dram,75,r04_dram_read_cs_075,886.1280791150057,901.1319641310256,15.003885016019922,15,271,34918084116480,2327.2695091436203,5099.157221850228,1805.8970234693384,3293.2601983808895,339.85579177698077,219.49383075547536,11.789235727378426,1480,32.7445579401099,337.404,347.216,348.7211,1980.0,2619.0,46.008783783783784,0.0,74.64054054054054,76.95,344.560177027027,339.9618054054054,1480,1480
4,control_l2,100,r04_control_l2_read_100,902.1499614010099,917.3367146360106,15.186753235000651,61,332447,265804408422400,17502.3854216453,5362.622713344752,1827.9074009143692,3534.7153124303827,353.1118620526214,232.74990103111602,1.6622727090050886,1499,38.27797982602339,285.773,361.182,365.894,1980.0,2619.0,50.3028685790527,0.0,97.49166110740494,0.0,360.16731754503,353.246173564753,1499,1498
4,l2,100,r04_l2_read_cg_100,918.3494166670134,933.5613817140111,15.211965046997648,33,254582,110116287283200,7238.794392637223,5536.354851806214,1830.9419440472332,3705.4129077589814,363.9473818603674,243.585420838862,4.206249819144944,1505,39.84665091637075,293.815,374.011,377.263,1980.0,2619.0,48.835880398671094,0.0,98.59667774086378,0.0,372.4864604651163,364.09757873754154,1505,1505
4,control_dram,100,r04_control_dram_read_100,934.5742827730137,950.3888798099943,15.814597036980558,16,4169,572982997024768,36231.2739101044,6959.34521306969,1903.4759121358684,5055.869300933821,440.05833324719475,319.6963722256894,1.1029710583007217,1562,52.20890363010368,371.699,450.696,456.22775,1980.0,2619.0,53.69718309859155,0.0,98.20742637644047,0.0,448.8731991037132,440.05773239436616,1562,1562
4,dram,100,r04_dram_read_cs_100,951.4017957919859,966.5012309909798,15.099435198993888,15,361,46514495815680,3080.545411313092,6172.924371998171,1817.3976308680487,4355.526741130123,408.81822999640997,288.4562689749046,11.704756401073034,1489,47.83513978413827,333.913,420.421,421.747,1980.0,2619.0,47.76628609805238,0.0,97.47884486232371,97.53525856279383,418.5625372733378,408.9778159838818,1489,1489
