t_s,power_w,power_instant_w,power_average_w,power_instant_status,power_average_status,gpu_util_pct,mem_util_pct,sm_clock_mhz,mem_clock_mhz,temp_gpu_c,pstate,throttle_reasons,phase
0.000295340025331825,120.551,120.28,120.551,0,0,0,0,1980,2619,46,0,0x0,r00_control_l2_read_050
0.010753483977168798,120.551,120.789,120.551,0,0,0,0,1980,2619,46,0,0x0,r00_control_l2_read_050
0.020846233004704118,121.696,120.789,121.696,0,0,0,0,1980,2619,46,0,0x0,r00_control_l2_read_050
0.030925927974749357,121.696,120.789,121.696,0,0,0,0,1980,2619,46,0,0x0,r00_control_l2_read_050
0.04101905401330441,121.696,120.789,121.696,0,0,0,0,1980,2619,46,0,0x0,r00_control_l2_read_050
0.051167493977118284,121.696,120.789,121.696,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.06129172001965344,121.696,120.789,121.696,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.07142196997301653,121.696,120.789,121.696,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.08151714701671153,121.696,120.789,121.696,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.0916019729920663,121.696,120.789,121.696,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.10168095701374114,121.696,120.789,121.696,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.11175882100360468,121.696,120.789,121.696,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.12183734599966556,146.96,371.295,146.96,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.1319142630090937,146.96,371.295,146.96,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.14199780498165637,146.96,371.295,146.96,0,0,0,0,1980,2619,50,0,0x0,r00_control_l2_read_050
0.15212963602971286,146.96,371.295,146.96,0,0,0,0,1980,2619,49,0,0x0,r00_control_l2_read_050
0.16225569800008088,146.96,371.295,146.96,0,0,0,0,1980,2619,49,0,0x0,r00_control_l2_read_050
0.17236064799362794,146.96,371.295,146.96,0,0,0,0,1980,2619,49,0,0x0,r00_control_l2_read_050
0.18246409599669278,146.96,371.295,146.96,0,0,0,0,1980,2619,49,0,0x0,r00_control_l2_read_050
0.19256561202928424,146.96,371.295,146.96,0,0,0,0,1980,2619,49,0,0x0,r00_control_l2_read_050
0.20266650099074468,146.96,371.295,146.96,0,0,0,0,1980,2619,49,0,0x0,r00_control_l2_read_050
0.2127682149875909,146.96,371.295,146.96,0,0,0,0,1980,2619,49,0,0x0,r00_control_l2_read_050
0.22286962700309232,151.236,164.122,151.236,0,0,28,0,1980,2619,49,0,0x0,r00_control_l2_read_050
0.2329918239847757,151.236,164.122,151.236,0,0,28,0,1980,2619,49,0,0x0,r00_control_l2_read_050
0.24309309700038284,151.236,164.122,151.236,0,0,28,0,1980,2619,49,0,0x0,r00_control_l2_read_050
