condition,pair_index,repeat_index,gpu,architecture_generation,architecture_chip,gpu_product_class,recommended_cuda_arch,sm_count,fp16_tensor_instruction_path,wgmma_supported,benchmark_uses_wgmma,fp16_path,test_benchmark_schema_version,baseline_benchmark_schema_version,test_benchmark_schema_features,baseline_benchmark_schema_features,test_bench_build_git_commit,baseline_bench_build_git_commit,test_kernel,baseline_kernel,blocks,threads,threads_per_sm,blocks_per_sm_requested,iters,unroll,elapsed_s,baseline_elapsed_s,fp16_ops,memory_bytes,memory_bits,matmul_input_bits,matmul_accumulator_read_bits,matmul_output_bits,matmul_arithmetic_read_bits,matmul_register_read_write_bits,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_accumulator_bits_per_logical_mma,matmul_output_bits_per_logical_mma,matmul_arithmetic_read_bits_per_logical_mma,matmul_register_read_write_bits_per_logical_mma,matmul_denominator_metadata_complete,matmul_denominator_source,matmul_denominator_valid,matmul_denominator_note,tensor_model_architecture_chip,tensor_model_reference_note,tensor_model_reference_url,tensor_model_reference_dense_tflops,tensor_model_reference_sparse_tflops,tensor_model_flop_per_sm_cycle,tensor_model_clock_mhz,tensor_model_clock_source,tensor_model_common_instruction_path,tensor_model_normalization_scope,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,suppress_output_store,expected_l2_touch,tflops,memory_gbps,test_avg_power_w,baseline_avg_power_w,test_energy_j,baseline_energy_j,test_energy_source,baseline_energy_source,test_power_trace_energy_j,baseline_power_trace_energy_j,test_power_trace_avg_power_w,baseline_power_trace_avg_power_w,test_power_trace_query_modes,baseline_power_trace_query_modes,test_avg_power_draw_average_w,baseline_avg_power_draw_average_w,test_avg_power_draw_instant_w,baseline_avg_power_draw_instant_w,test_avg_power_limit_w,baseline_avg_power_limit_w,test_nvml_energy_delta_j,baseline_nvml_energy_delta_j,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,baseline_scaled_energy_j,baseline_energy_fraction,incremental_energy_fraction,baseline_power_fraction,energy_sources_match,incremental_power_w,incremental_energy_j,pj_per_flop,w_per_tflops,incremental_pj_per_bit,total_pj_per_bit,matmul_input_pj_per_bit,matmul_arithmetic_read_pj_per_bit,matmul_register_read_write_pj_per_bit,test_power_samples,baseline_power_samples,test_sm_util_samples,baseline_sm_util_samples,avg_sm_clock_mhz,clock_span_mhz,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,valid_basic,valid_no_l2,pure_fp16_candidate,separation_quality,test_run_id,baseline_run_id,test_power_csv,baseline_power_csv,test_sm_util_csv,baseline_sm_util_csv
launch_shape_tensor_mma_f16acc_t032_b01,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,82,32,32.0,1,5000000,8,5.6833359375,1.32828369141,214958080000000.0,0.0,0.0,214958080000000.0,107479040000000.0,107479040000000.0,322437120000000.0,429916160000000.0,26240000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,272.12402863286326,26.574612171178053,True,False,37.82251873968166,nan,161.64628029816402,146.08638884395134,934.649,197.888,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,934.649,197.888,nan,nan,nan,nan,830.2580236964277,0.8883099684442264,0.11169003155577367,0.9037411103706702,True,15.559891454212675,104.3909763035723,0.4856341120258067,0.41139225976211746,nan,nan,0.4856341120258067,0.3237560746838711,0.24281705601290335,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t032_b01_rep000_test_1780341022200503614,launch_shape_tensor_mma_f16acc_t032_b01_rep000_baseline_1780341022200281635,,,,
launch_shape_tensor_mma_f16acc_t032_b02,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,164,32,64.0,2,5000000,8,5.70592529297,1.3218815918,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,52480000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,542.0934176239177,52.93881031483571,True,False,75.34556411554833,nan,181.4771920873385,151.80347225383818,1065.36,203.983,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,1065.36,203.983,nan,nan,nan,nan,866.1792718938449,0.8130390402247549,0.18696095977524502,0.8364878831758681,True,29.673719833500314,199.18072810615502,0.46330132858033296,0.3938349945591135,nan,nan,0.46330132858033296,0.3088675523868887,0.23165066429016648,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t032_b02_rep000_test_1780341022200940354,launch_shape_tensor_mma_f16acc_t032_b02_rep000_baseline_1780341022200741956,,,,
launch_shape_tensor_mma_f16acc_t032_b04,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,328,32,128.0,4,5000000,8,5.73602197266,1.31974755859,859832320000000.0,0.0,0.0,859832320000000.0,429916160000000.0,429916160000000.0,1289748480000000.0,1719664640000000.0,104960000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,1078.4981499429157,105.32208495536284,True,False,149.90045786056584,nan,212.9667000096881,163.19694342500884,1240.293,219.679,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,1240.293,219.679,nan,nan,nan,nan,936.1012533568015,0.7547420273732107,0.2452579726267893,0.7663026351893738,True,49.76975658467927,304.19174664319837,0.3537803122394822,0.33201870958242186,nan,nan,0.3537803122394822,0.23585354149298815,0.1768901561197411,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t032_b04_rep000_test_1780341022201353515,launch_shape_tensor_mma_f16acc_t032_b04_rep000_baseline_1780341022201153795,,,,
launch_shape_tensor_mma_f16acc_t032_b08,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,656,32,256.0,8,5000000,8,11.12584375,1.39182592773,1719664640000000.0,0.0,0.0,1719664640000000.0,859832320000000.0,859832320000000.0,2579496960000000.0,3439329280000000.0,209920000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,1112.0575166347671,108.59936685886397,True,False,154.56487423706628,nan,217.02559073415551,176.43904534757357,2457.401,250.978,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,2457.401,250.978,nan,nan,nan,nan,1963.0332499362678,0.7988249577241435,0.2011750422758565,0.8129872829776178,True,40.586545386581946,494.36775006373205,0.28747916225324727,0.2625858273874807,nan,nan,0.28747916225324727,0.19165277483549817,0.14373958112662363,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t032_b08_rep000_test_1780341022201754987,launch_shape_tensor_mma_f16acc_t032_b08_rep000_baseline_1780341022201554658,,,,
launch_shape_tensor_mma_f16acc_t064_b01,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,82,64,64.0,1,5000000,8,5.73529980469,1.3221907959,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,52480000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,539.316975242247,52.6676733635007,True,False,74.95966638891993,nan,178.66075520437508,152.11037766816514,1049.639,205.29,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,1049.639,205.29,nan,nan,nan,nan,872.3986193315498,0.8311415823264473,0.16885841767355267,0.85139222373801,True,26.550377536209936,177.24038066845014,0.4122673143257749,0.35419551360402596,nan,nan,0.4122673143257749,0.2748448762171833,0.20613365716288745,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t064_b01_rep000_test_1780341022202149447,launch_shape_tensor_mma_f16acc_t064_b01_rep000_baseline_1780341022201948202,,,,
launch_shape_tensor_mma_f16acc_t064_b02,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,164,64,128.0,2,5000000,8,5.76151953125,1.32071325684,859832320000000.0,0.0,0.0,859832320000000.0,429916160000000.0,429916160000000.0,1289748480000000.0,1719664640000000.0,104960000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,1073.7252650089629,104.85598291103153,True,False,149.23707458359576,nan,242.88283247037774,163.45975377276372,1245.517,219.677,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,1245.517,219.677,nan,nan,nan,nan,941.776563935094,0.7561330467067844,0.2438669532932156,0.6729983840776373,True,79.42307869761402,303.740436064906,0.35325543015748234,0.5321940202809649,nan,nan,0.35325543015748234,0.23550362010498826,0.17662771507874117,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t064_b02_rep000_test_1780341022202540348,launch_shape_tensor_mma_f16acc_t064_b02_rep000_baseline_1780341022202346016,,,,
launch_shape_tensor_mma_f16acc_t064_b04,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,328,64,256.0,4,5000000,8,11.1712216797,1.3953177490200002,1719664640000000.0,0.0,0.0,1719664640000000.0,859832320000000.0,859832320000000.0,2579496960000000.0,3439329280000000.0,209920000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,1107.5402964721854,108.15823207736186,True,False,153.93702580666906,nan,231.6471392210747,176.77777379034774,2498.911,252.732,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,2498.911,252.732,nan,nan,nan,nan,1974.823699055835,0.79027372285601,0.20972627714398992,0.7631338525689202,True,54.86936543072696,524.087300944165,0.30476134052751414,0.35644033748994153,nan,nan,0.30476134052751414,0.20317422701834276,0.15238067026375707,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t064_b04_rep000_test_1780341022202927083,launch_shape_tensor_mma_f16acc_t064_b04_rep000_baseline_1780341022202735189,,,,
launch_shape_tensor_mma_f16acc_t064_b08,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,656,64,512.0,8,5000000,8,22.5662109375,1.45712438965,3439329280000000.0,0.0,0.0,3439329280000000.0,1719664640000000.0,1719664640000000.0,5158993920000000.0,6878658560000000.0,419840000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,1096.5578763186147,107.08573010923969,True,False,152.41057922952425,nan,227.00502540687756,212.29670501422183,5074.442,314.928,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,5074.442,314.928,nan,nan,nan,nan,4790.732226687143,0.9440904490951209,0.05590955090487913,0.9352070714456963,True,14.708320392655736,283.70977331285667,0.0824898549152167,0.09650458955677606,nan,nan,0.0824898549152167,0.05499323661014446,0.04124492745760835,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t064_b08_rep000_test_1780341022203326014,launch_shape_tensor_mma_f16acc_t064_b08_rep000_baseline_1780341022203119383,,,,
launch_shape_tensor_mma_f16acc_t128_b01,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,82,128,128.0,1,5000000,8,5.8231640625,1.3348106689500001,859832320000000.0,0.0,0.0,859832320000000.0,429916160000000.0,429916160000000.0,1289748480000000.0,1719664640000000.0,104960000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,1062.35871411973,103.74596817575485,True,False,147.65723767550125,nan,240.27508007070693,164.65020250846135,1289.166,224.488,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,1289.166,224.488,nan,nan,nan,nan,958.7851421306195,0.7437251231653794,0.2562748768346205,0.6852570914137618,True,75.62487756224559,330.3808578693804,0.38423870583206315,0.5121650570793049,nan,nan,0.38423870583206315,0.25615913722137545,0.19211935291603158,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t128_b01_rep000_test_1780341022203716103,launch_shape_tensor_mma_f16acc_t128_b01_rep000_baseline_1780341022203520652,,,,
launch_shape_tensor_mma_f16acc_t128_b02,0,0,NVIDIA GeForce RTX 3090,ampere,ga102,consumer,86,82,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_loop_only_mov_baseline",5cb1f26c5c1f,5cb1f26c5c1f,tensor_mma_f16acc,tensor_baseline_mov,164,128,256.0,2,5000000,8,11.2243701172,1.40102246094,1719664640000000.0,0.0,0.0,1719664640000000.0,859832320000000.0,859832320000000.0,2579496960000000.0,3439329280000000.0,209920000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga102,"RTX 3090 FE dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/content/dam/en-zz/Solutions/geforce/ampere/pdf/NVIDIA-ampere-GA102-GPU-Architecture-Whitepaper-V1.pdf,142.0,284.0,1024.0,1695.0,architecture_reference_boost_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",142.32576,1102.2959900557764,107.64609277888442,True,False,153.20811965785236,nan,223.65694465085065,179.28224384339708,2557.965,255.805,nvml_total_energy_counter,nvml_total_energy_counter,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,2557.965,255.805,nan,nan,nan,nan,2012.3302603403897,0.7866918665190452,0.21330813348095473,0.8015948001224527,True,44.374700807453564,545.6347396596104,0.3172913642392568,0.2896367431866672,nan,nan,0.3172913642392568,0.21152757615950454,0.1586456821196284,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,True,True,True,pure_fp16_candidate_no_l2,launch_shape_tensor_mma_f16acc_t128_b02_rep000_test_1780341022204107716,launch_shape_tensor_mma_f16acc_t128_b02_rep000_baseline_1780341022203910944,,,,
