scope,condition,repeat_index,gpu,architecture_generation,architecture_chip,sm_count,test_kernel,baseline_kernel,threads,threads_per_sm,blocks_per_sm_requested,unroll,measurement_grade,baseline_match_grade,required_kernel,required_baseline,required_kernel_baseline_pair,quality_pass,target_pass,positive_increment,no_intended_l2,pure_fp16_candidate,energy_source_reliable,energy_trace_crosscheck_pass,baseline_structural_match,benchmark_schema_current,test_benchmark_schema_version,baseline_benchmark_schema_version,test_timed_kernel_memory_provenance_available,baseline_timed_kernel_memory_provenance_available,test_timed_kernel_memory_provenance_source,baseline_timed_kernel_memory_provenance_source,test_timed_kernel_global_input_loads,baseline_timed_kernel_global_input_loads,test_timed_kernel_global_output_stores,baseline_timed_kernel_global_output_stores,test_timed_kernel_has_intended_global_memory,baseline_timed_kernel_has_intended_global_memory,matmul_denominator_valid,matmul_denominator_note,matmul_denominator_metadata_complete,matmul_denominator_source,energy_signal_reliable,measurement_resolution_reliable,ncu_validation_pass,ncu_validation_context_match,ncu_required,ncu_tensor_activity_required,test_ncu_note,baseline_ncu_note,test_ncu_tensor_activity_note,test_ncu_validation_blocks_per_sm,baseline_ncu_validation_blocks_per_sm,test_ncu_validation_unroll,baseline_ncu_validation_unroll,test_ncu_validation_suppress_output_store,baseline_ncu_validation_suppress_output_store,test_ncu_tensor_activity_pct,baseline_ncu_tensor_activity_pct,test_ncu_sm_activity_pct,baseline_ncu_sm_activity_pct,test_ncu_tensor_activity_observed,baseline_ncu_tensor_activity_observed,test_ncu_memory_counter_classes_complete,test_ncu_common_hmma_seen,test_ncu_hmma_token_seen,test_ncu_tensor_inst_seen,test_ncu_wgmma_token_seen,test_ncu_no_l2,test_ncu_no_dram,test_ncu_no_local_spill,baseline_ncu_memory_counter_classes_complete,baseline_ncu_common_hmma_seen,baseline_ncu_hmma_token_seen,baseline_ncu_tensor_inst_seen,baseline_ncu_wgmma_token_seen,baseline_ncu_no_l2,baseline_ncu_no_dram,baseline_ncu_no_local_spill,clock_stable,sm_util_available,common_hmma_path,tflops,elapsed_s,baseline_elapsed_s,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,avg_sm_util_pct,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_input_pj_per_bit,incremental_power_w,test_energy_j,incremental_energy_j,incremental_energy_fraction,baseline_energy_fraction,baseline_power_fraction,clock_span_mhz,test_energy_source,baseline_energy_source,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_power_samples,baseline_power_samples,fail_reasons,warnings,fp16_path,run_count,required_valid_count,valid_no_l2_count,pure_fp16_candidate_count,selected_optimal,quality_gate_selected_target,util_saturated,util_reference_scope,util_reference_max_pct,util_metric_source,target_selection_note,test_benchmark_schema_versions,baseline_benchmark_schema_versions,timed_kernel_memory_provenance_metadata_count,timed_kernel_memory_provenance_metadata_all,timed_kernel_has_intended_global_memory_count,test_timed_kernel_has_intended_global_memory_count,baseline_timed_kernel_has_intended_global_memory_count,target_util_available,target_util_value_pct,avg_sm_util_pct_mean,avg_gpu_util_pct_mean,tflops_mean,elapsed_s_mean,baseline_elapsed_s_mean,tensor_peak_tflops_model_mean,achieved_flops_per_sm_cycle_mean,tensor_model_utilization_pct_mean,matmul_logical_mma_count_mean,matmul_input_pj_per_bit_mean,matmul_input_pj_per_bit_ci95,incremental_power_w_mean,test_energy_j_mean,incremental_energy_j_mean,incremental_energy_fraction_mean,baseline_energy_fraction_mean,baseline_power_fraction_mean,clock_span_mhz_mean,stats_scope,test_energy_source_counts,baseline_energy_source_counts,test_energy_counter_vs_trace_ratio_mean,baseline_energy_counter_vs_trace_ratio_mean,test_energy_counter_vs_trace_delta_j_mean,baseline_energy_counter_vs_trace_delta_j_mean
pair,long5s_tensor_mma_f16acc_t256_b8,2,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,256,2048.0,8,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,307.3205286344215,5.89592675781,5.70525,311.86944,2018.1279789494452,98.54140522214088,100.0,221184000000.0,8192.0,8192.0,0.11325896706469955,34.80628583332796,1026.3,205.21837667318584,0.19995944331402696,0.8000405566859731,0.8000429457363509,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.003282592372894,0.9973332592983214,3.35790192903994,-2.124468228859314,46,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t256_b8,3,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,256,2048.0,8,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,307.26647963393725,5.89696386719,5.70562548828,311.86944,2017.7730472415108,98.52407457233939,100.0,221184000000.0,8192.0,8192.0,0.11311144448197306,34.75505163355149,1027.311,204.9510747037756,0.19950246293846324,0.8004975370615368,0.8004989326548063,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0049762569038698,1.0061583445724174,5.086849983820457,4.870116702685436,46,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b1,0,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,384.0,1,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,306.4889454546046,5.91192382812,9.688875,311.86944,2012.6670964972723,98.27476057115587,100.0,221183996544.0,8192.0,8192.0,0.18432635916006604,56.4936248753956,1029.146,333.98817413061136,0.32452943909864235,0.6754705609013577,0.6754719832559415,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9984425156468648,0.9963132971217902,-1.6053791449908204,-4.215710493582947,46,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b2,0,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,768.0,2,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,307.50501795189524,5.89238964844,5.770047363280001,311.86944,2019.3394927232416,98.60056116812703,100.0,221184006912.0,8192.0,8192.0,0.10970927875883468,33.735887269500694,1018.851,198.7865630417275,0.19510857136296428,0.8048914286370358,0.8048926690276663,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9879905943914487,1.0100675354320088,-12.384525706152886,8.004042603277071,45,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b4,0,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,1536.0,4,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,308.0258267136026,5.882426269530001,5.62714599609,311.86944,2022.7595660205059,98.767556934595,100.0,221183986176.0,8192.0,8192.0,0.11776597058478604,36.2742528883403,1037.69,213.3847802661154,0.2056344190134967,0.7943655809865033,0.7943687671947123,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0080668867579277,1.0027686587911329,8.30394076999778,2.17716483927029,46,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b4,0,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,1536.0,4,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,307.90120645626064,5.8848071289099995,5.62748193359,311.86944,2021.9412034164739,98.72759782307001,100.0,221183986176.0,8192.0,8192.0,0.11887320871585655,36.599715624123405,1033.98,215.39102845587274,0.2083125674151074,0.7916874325848926,0.7916941407030753,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0072033537320901,1.0028014738359297,7.394855928853076,2.1868532990961285,45,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b4,1,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,1536.0,4,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,307.88143392518987,5.88518505859,5.6270478515599995,311.86944,2021.8113601601647,98.72125782032055,99.83333333333333,221183986176.0,8192.0,8192.0,0.10858909809877729,33.431763515078785,1019.325,196.75684513992098,0.19302660597936966,0.8069733940206304,0.8069771386721676,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.990681143818745,0.9967196583548344,-9.588295019265843,-2.588446890637897,46,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b4,2,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,1536.0,4,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,307.9394047772092,5.88407714844,5.62710009766,311.86944,2022.192046080964,98.73984600004707,100.0,221183986176.0,8192.0,8192.0,0.10868677901975894,33.46856089560768,1020.22,196.93383703118093,0.19303075516180915,0.8069692448381909,0.806971018742892,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.993142528333356,0.9979907644388495,-7.044436769296453,-1.5851203329734744,46,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b4,3,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,1536.0,4,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,307.99000978680056,5.88311035156,5.62932226562,311.86944,2022.524361615449,98.75607234450435,100.0,221183986176.0,8192.0,8192.0,0.11830039926272104,36.43508069655465,1038.04,214.35313254515484,0.20649795050783673,0.7935020494921633,0.7935032206970235,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0100880894414261,1.0009949113659444,10.367254572389584,0.7833659828172586,46,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b8,0,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,3072.0,8,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,308.2755815664658,5.877661621090001,5.352741699219999,311.86944,2024.399668810519,98.8476400786386,100.0,221184027648.0,8192.0,8192.0,0.11444559735857009,35.28042245534078,1039.438,207.3685046915059,0.19950060002761674,0.8004993999723833,0.8005010323756043,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.008186721104707,0.9934677969938989,8.440489081536725,-4.982394695715129,45,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b8,0,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,3072.0,8,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,308.1211300215927,5.88060791016,5.35592871094,311.86944,2023.3854085998994,98.79811565429198,100.0,221184027648.0,8192.0,8192.0,0.10151500984574019,31.27881114230871,1031.929,183.9390617141837,0.178247788088312,0.821752211911688,0.8217527195623172,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0092429453432397,0.985322632258711,9.450710940426916,-11.504688683659879,46,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b8,1,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,3072.0,8,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,308.1540858032883,5.87997900391,5.35385595703,311.86944,2023.6018242926734,98.8086828267907,100.0,221184027648.0,8192.0,8192.0,0.10578686002233789,32.598430520611856,1019.714,191.6793960200265,0.18797368283658603,0.812026317163414,0.8120273595562049,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9910937544428102,1.0023834645526286,-9.163435085119659,1.7927306556260874,45,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b8,2,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,3072.0,8,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,308.17760437047383,5.87953027344,5.35607177734,311.86944,2023.75626720826,98.81622398477832,100.0,221184027648.0,8192.0,8192.0,0.11524499355875018,35.51555909965765,1038.297,208.81696228632313,0.20111486625341604,0.798885133746584,0.7988867936798977,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0081483603041363,0.9922579523105324,8.392036719825228,-5.895792226318804,46,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,long5s_tensor_mma_f16acc_t384_b8,3,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,3072.0,8,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,308.19370347904476,5.87922314453,5.355592773440001,311.86944,2023.861987648048,98.82138611562735,100.0,221184027648.0,8192.0,8192.0,0.10485653906065089,32.31584978108418,1020.838,189.99371067117238,0.1861154371909866,0.8138845628090134,0.8138858533561202,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9950363727704264,0.9951194165439583,-5.0923357501751525,-3.7119764383323854,46,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thread_sweep,,,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,128,128.0,1,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,,True,True,True,True,True,True,,,,,,,,,,,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,,,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,quality_pass,98.81840973202539,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,1,True,0,0,0,True,65.22708924447548,99.88888888888889,99.89855072463769,203.4233579550459,8.907233398439999,28.16565625,311.86944,1335.8507877268578,65.22708924447548,221184000000.0,0.18263823221903155,0.0,37.15280690273981,1253.391,330.92939575406,0.2640272634429799,0.7359727365570201,0.735973131888046,0.0,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,0.9926581129397608,0.9989561927366597,-9.27031678315484,-3.0478774163238995
thread_sweep,,,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,256,256.0,1,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,,True,True,True,True,True,True,,,,,,,,,,,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,,,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,quality_pass,98.81840973202539,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,1,True,0,0,0,True,95.98482432933896,99.83333333333333,99.85106382978724,299.34733412089315,6.05296630859,14.7587695312,311.86944,1965.7692022648616,95.98482432933896,221184000000.0,0.20217123330929784,0.0,60.51917279363896,1020.052,366.3220086233804,0.3591209160154388,0.6408790839845612,0.6408800230645207,0.0,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,0.9954203601004039,1.0010470145889818,-4.692962919094384,1.6671642990559121
thread_sweep,,,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,128,256.0,2,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,,True,True,True,True,True,True,,,,,,,,,,,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,,,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,quality_pass,98.81840973202539,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,1,True,0,0,0,True,86.69387797284554,100.0,100.0,270.37171174819673,6.70166015625,14.7610917969,311.86944,1775.4906208838765,86.69387797284554,221184000000.0,0.1771044519521767,0.0,47.883482319231675,1062.91,320.90252165603533,0.3019094012249723,0.6980905987750277,0.6980930262524604,0.0,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,0.999527254535791,1.0008226270807994,-0.502723541636442,1.3433497352436916
thread_sweep,,,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,384.0,1,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,,True,True,True,True,True,True,,,,,,,,,,,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,,,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,quality_pass,98.81840973202539,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,1,True,0,0,0,True,98.27476057115587,100.0,100.0,306.4889454546046,5.91192382812,9.688875,311.86944,2012.6670964972723,98.27476057115587,221183996544.0,0.18432635916006604,0.0,56.4936248753956,1029.146,333.98817413061136,0.32452943909864235,0.6754705609013577,0.6754719832559415,0.0,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,0.9984425156468648,0.9963132971217902,-1.6053791449908204,-4.215710493582947
thread_sweep,,,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,256,512.0,2,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,,True,True,True,True,True,True,,,,,,,,,,,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,,,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,quality_pass,98.81840973202539,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,1,True,0,0,0,True,97.46388989908752,100.0,100.0,303.9600876305008,5.961109375,7.37937207031,311.86944,1996.0604651333124,97.46388989908752,221184000000.0,0.14747411016899217,0.0,44.82536695479416,1015.562,267.2141400770016,0.26311947481000825,0.7368805251899917,0.7368843163280845,0.0,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,0.9940397269030686,1.0081466201838882,-6.089320882299148,7.486002585493452
thread_sweep,,,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,128,512.0,4,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,,True,True,True,True,True,True,,,,,,,,,,,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,,,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,quality_pass,98.81840973202539,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,1,True,0,0,0,True,90.92395864019507,100.0,100.0,283.56404063700796,6.38987695312,7.68240625,311.86944,1862.1226729511948,90.92395864019507,221184000000.0,0.13822185174974688,0.0,39.19458222242561,1031.844,250.44960917435196,0.24272042011617256,0.7572795798838274,0.7572803516222798,0.0,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,0.9879164807688149,0.9935286550011562,-12.620810625489185,-6.119129945514032
thread_sweep,,,NVIDIA A100-SXM4-80GB,ampere,ga100,108,tensor_mma_f16acc,tensor_baseline_mov,384,768.0,2,8,strict_nvml_counter,structural_baseline,tensor_mma_f16acc,tensor_baseline_mov,True,True,False,,True,True,True,True,True,True,,,,,,,,,,,,,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,8192.0,8192.0,,,,,,,,,,,,,,,,,,,tensor_core_mma_m16n16k16_f16acc,1,1,1,1,False,False,False,quality_pass,98.81840973202539,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,1,True,0,0,0,True,98.60056116812703,100.0,100.0,307.50501795189524,5.89238964844,5.770047363280001,311.86944,2019.3394927232416,98.60056116812703,221184006912.0,0.10970927875883468,0.0,33.735887269500694,1018.851,198.7865630417275,0.19510857136296428,0.8048914286370358,0.8048926690276663,0.0,valid_no_l2,nvml_total_energy_counter:1,nvml_total_energy_counter:1,0.9879905943914487,1.0100675354320088,-12.384525706152886,8.004042603277071
