sample_unix_ns,timestamp_text,power_w,sm_clock_mhz,mem_clock_mhz,temp_c,pstate,util_gpu_pct,raw
1779942916535909822,2026/05/28 13:35:16.622,227.5,1935.0,9751.0,66.0,P0,10.0,"2026/05/28 13:35:16.622, 227.50, 1935, 9751, 66, P0, 10"
1779942916736425091,2026/05/28 13:35:16.768,209.15,1935.0,9751.0,66.0,P0,3.0,"2026/05/28 13:35:16.768, 209.15, 1935, 9751, 66, P0, 3"
1779942916880148590,2026/05/28 13:35:16.908,208.89,1905.0,9501.0,66.0,P2,3.0,"2026/05/28 13:35:16.908, 208.89, 1905, 9501, 66, P2, 3"
1779942917020642522,2026/05/28 13:35:17.049,213.67,1905.0,9501.0,66.0,P2,84.0,"2026/05/28 13:35:17.049, 213.67, 1905, 9501, 66, P2, 84"
1779942917166186674,2026/05/28 13:35:17.221,224.34,1905.0,9501.0,65.0,P2,100.0,"2026/05/28 13:35:17.221, 224.34, 1905, 9501, 65, P2, 100"
1779942917335593964,2026/05/28 13:35:17.364,229.13,1890.0,9501.0,65.0,P2,100.0,"2026/05/28 13:35:17.364, 229.13, 1890, 9501, 65, P2, 100"
1779942917478333880,2026/05/28 13:35:17.508,240.24,1905.0,9501.0,65.0,P2,100.0,"2026/05/28 13:35:17.508, 240.24, 1905, 9501, 65, P2, 100"
