condition,pair_index,repeat_index,gpu,fp16_path,test_kernel,baseline_kernel,blocks,threads,threads_per_sm,iters,unroll,elapsed_s,baseline_elapsed_s,fp16_ops,memory_bytes,memory_bits,matmul_input_bits,matmul_accumulator_read_bits,matmul_output_bits,matmul_arithmetic_read_bits,matmul_register_read_write_bits,suppress_output_store,expected_l2_touch,tflops,memory_gbps,test_avg_power_w,baseline_avg_power_w,test_energy_j,baseline_energy_j,baseline_scaled_energy_j,incremental_power_w,incremental_energy_j,pj_per_flop,w_per_tflops,incremental_pj_per_bit,total_pj_per_bit,matmul_input_pj_per_bit,matmul_arithmetic_read_pj_per_bit,matmul_register_read_write_pj_per_bit,test_power_samples,baseline_power_samples,test_sm_util_samples,baseline_sm_util_samples,avg_sm_clock_mhz,clock_span_mhz,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,valid_basic,test_run_id,baseline_run_id,test_power_csv,baseline_power_csv,test_sm_util_csv,baseline_sm_util_csv
thread_sweep_tensor_mma_f16acc_t064,0,0,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.65208837891,0.722516967773,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,162.1047637095315,nan,219.39052238079864,187.59620044228424,605.000099225161,141.05424007444748,497.521703120653,31.7943219385144,107.47839610450796,0.24999850227660192,0.19613440845874996,nan,nan,0.24999850227660192,0.16666566818440132,0.12499925113830096,20,6,2,0,1950.0,0.0,57.0,99.95,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t064_rep000_test_ff1e1e1d,thread_sweep_tensor_mma_f16acc_t064_rep000_baseline_79a437ed,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep000_test_ff1e1e1d/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep000_baseline_79a437ed/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep000_test_ff1e1e1d/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep000_baseline_79a437ed/sm_util.csv
thread_sweep_tensor_mma_f16acc_t064,1,1,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.72685986328,0.735420410156,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,157.6597924188432,nan,229.39990969746867,207.6229006997983,651.4986433850695,159.0842683582668,566.1585546160491,21.77700899767038,85.34008876902044,0.198504026387425,0.13812658676992923,nan,nan,0.198504026387425,0.13233601759161667,0.0992520131937125,20,5,2,0,1935.0,0.0,68.0,99.95,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t064_rep001_test_81bb31a0,thread_sweep_tensor_mma_f16acc_t064_rep001_baseline_40b74e34,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_test_81bb31a0/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_baseline_40b74e34/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_test_81bb31a0/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_baseline_40b74e34/sm_util.csv
thread_sweep_tensor_mma_f16acc_t064,2,2,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.6849199218799997,0.733385620117,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,160.12252600031724,nan,233.90323592250405,200.035010647537,654.1849793040565,152.84472088035494,537.0779851610499,33.868225274967045,117.10699414300655,0.27239495752615245,0.21151443285937135,nan,nan,0.27239495752615245,0.18159663835076828,0.13619747876307622,21,6,2,0,1935.0,0.0,70.0,99.9047619047619,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t064_rep002_test_1fb1aece,thread_sweep_tensor_mma_f16acc_t064_rep002_baseline_1ce79806,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep002_test_1fb1aece/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep002_baseline_1ce79806/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep002_test_1fb1aece/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep002_baseline_1ce79806/sm_util.csv
thread_sweep_tensor_mma_f16acc_t064,3,3,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.68490356445,0.7340390625,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,160.12350152623375,nan,234.48050045011334,201.80103550843623,368.4179239829517,153.86865581980527,541.8163195463014,32.67946494167711,-173.3983955633497,-0.4033307228166294,0.20408912264714052,nan,nan,-0.4033307228166294,-0.2688871485444196,-0.2016653614083147,17,6,1,0,1935.0,0.0,71.0,99.88235294117646,100.0,100.0,100.0,False,thread_sweep_tensor_mma_f16acc_t064_rep003_test_5d1832e2,thread_sweep_tensor_mma_f16acc_t064_rep003_baseline_02b7bdbb,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_test_5d1832e2/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_baseline_02b7bdbb/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_test_5d1832e2/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_baseline_02b7bdbb/sm_util.csv
thread_sweep_tensor_mma_f16acc_t064,4,4,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.6852514648400003,0.7353262329100001,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,160.10275597247144,nan,237.4984179867524,205.1235910265761,664.1390318434406,157.18932916934992,550.8084232773546,32.37482696017631,113.33060856608608,0.26361095281016206,0.2022128024188599,nan,nan,0.26361095281016206,0.17574063520677471,0.13180547640508103,21,6,2,0,1920.0,0.0,72.0,99.9047619047619,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t064_rep004_test_e7f8da78,thread_sweep_tensor_mma_f16acc_t064_rep004_baseline_64e5a4fd,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep004_test_e7f8da78/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep004_baseline_64e5a4fd/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep004_test_e7f8da78/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep004_baseline_64e5a4fd/sm_util.csv
thread_sweep_tensor_mma_f16acc_t064,5,5,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.7089704589799997,0.742801147461,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,158.70094063774877,nan,237.01311569481913,204.84908357201158,667.4082916133254,158.249253231554,554.9301159457045,32.164032122807555,112.47817566762092,0.2616281641230256,0.20267070877812418,nan,nan,0.2616281641230256,0.17441877608201706,0.1308140820615128,21,6,2,0,1920.0,0.0,72.0,99.9047619047619,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t064_rep005_test_28f7b318,thread_sweep_tensor_mma_f16acc_t064_rep005_baseline_6a8ef401,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep005_test_28f7b318/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep005_baseline_6a8ef401/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep005_test_28f7b318/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep005_baseline_6a8ef401/sm_util.csv
thread_sweep_tensor_mma_f16acc_t064,6,6,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.7144140625,0.746379272461,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,158.38267489818531,nan,237.50665788193302,205.85299776191843,671.3263700151732,160.1135611200812,558.7702719327324,31.653660120014592,112.55609808244083,0.2618094143807966,0.19985557221055159,nan,nan,0.2618094143807966,0.1745396095871977,0.1309047071903983,20,6,2,0,1920.0,0.0,72.0,99.95,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t064_rep006_test_6aa1585e,thread_sweep_tensor_mma_f16acc_t064_rep006_baseline_01e864f3,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_test_6aa1585e/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_baseline_01e864f3/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_test_6aa1585e/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep006_baseline_01e864f3/sm_util.csv
thread_sweep_tensor_mma_f16acc_t064,7,7,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.70808789062,0.739983337402,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,158.7526614217729,nan,235.52821118671213,203.88275333365564,664.6989731552422,157.35432767235648,552.1324154091373,31.645457853056485,112.56655774610499,0.2618337439237106,0.19933812491483885,nan,nan,0.2618337439237106,0.17455582928247373,0.1309168719618553,21,6,2,0,1920.0,0.0,72.0,99.9047619047619,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t064_rep007_test_a653bc97,thread_sweep_tensor_mma_f16acc_t064_rep007_baseline_737bfd6b,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep007_test_a653bc97/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep007_baseline_737bfd6b/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep007_test_a653bc97/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep007_baseline_737bfd6b/sm_util.csv
thread_sweep_tensor_mma_f16acc_t064,8,8,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.7205222168,0.74344317627,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,158.02707191477623,nan,236.05003763159442,206.1978812951124,668.9042016009674,159.7729957780872,560.9659171204424,29.85215633648201,107.938284480525,0.2510682186976293,0.1889053310598657,nan,nan,0.2510682186976293,0.1673788124650862,0.12553410934881465,21,6,2,0,1920.0,0.0,73.0,99.95238095238095,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t064_rep008_test_548fcc50,thread_sweep_tensor_mma_f16acc_t064_rep008_baseline_d431472f,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_test_548fcc50/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_baseline_d431472f/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_test_548fcc50/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_baseline_d431472f/sm_util.csv
thread_sweep_tensor_mma_f16acc_t064,9,9,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,64,512.0,1000000,8,2.7184921875,0.7394979858399999,429916160000000.0,0.0,0.0,429916160000000.0,214958080000000.0,214958080000000.0,644874240000000.0,859832320000000.0,True,False,158.14507835513137,nan,235.61159483919545,207.20908188087557,667.2222079210833,159.70096766639426,563.2962702722081,28.402512958319875,103.92593764887522,0.24173535986382838,0.17959783038292884,nan,nan,0.24173535986382838,0.16115690657588558,0.12086767993191419,21,6,2,0,1920.0,0.0,73.0,99.95238095238095,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t064_rep009_test_f0a6afdf,thread_sweep_tensor_mma_f16acc_t064_rep009_baseline_6b132f0b,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep009_test_f0a6afdf/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep009_baseline_6b132f0b/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep009_test_f0a6afdf/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep009_baseline_6b132f0b/sm_util.csv
thread_sweep_tensor_mma_f16acc_t096,0,0,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.17983837891,0.99786138916,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,162.24075897116583,nan,220.89919895620318,195.66808950457474,733.798993061072,203.11079117460235,622.1929005346437,25.23110945162844,111.60609252642826,0.21633305690429705,0.15551646584760262,nan,nan,0.21633305690429705,0.14422203793619803,0.10816652845214852,25,7,3,1,1950.0,0.0,59.0,99.92,100.0,99.66666666666667,100.0,True,thread_sweep_tensor_mma_f16acc_t096_rep000_test_b9f15e93,thread_sweep_tensor_mma_f16acc_t096_rep000_baseline_c6032e88,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep000_test_b9f15e93/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep000_baseline_c6032e88/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep000_test_b9f15e93/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep000_baseline_c6032e88/sm_util.csv
thread_sweep_tensor_mma_f16acc_t096,1,1,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.27677856445,1.01480718994,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,157.44102991792874,nan,230.15770216157227,204.01245477515496,486.8673943479847,215.6806368230762,668.5036386880528,26.14524738641731,-181.63624434006806,-0.3520768722675061,0.16606374716963151,nan,nan,-0.3520768722675061,-0.23471791484500407,-0.17603843613375306,25,7,4,1,1935.0,0.0,68.0,99.96,100.0,99.75,100.0,False,thread_sweep_tensor_mma_f16acc_t096_rep001_test_69c6b217,thread_sweep_tensor_mma_f16acc_t096_rep001_baseline_bb27b86d,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_test_69c6b217/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_baseline_bb27b86d/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_test_69c6b217/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_baseline_bb27b86d/sm_util.csv
thread_sweep_tensor_mma_f16acc_t096,2,2,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.21899389648,1.01472131348,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,160.26727871840356,nan,234.27888604846137,210.49833498425622,785.6692810852585,222.5197627022527,677.5928555335232,23.780551064205156,108.07642555173527,0.2094912830440693,0.1483805755882871,nan,nan,0.2094912830440693,0.1396608553627129,0.10474564152203465,24,7,3,1,1935.0,0.0,70.0,99.95833333333333,100.0,99.66666666666667,100.0,True,thread_sweep_tensor_mma_f16acc_t096_rep002_test_233db9a3,thread_sweep_tensor_mma_f16acc_t096_rep002_baseline_7fdaf5bd,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep002_test_233db9a3/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep002_baseline_7fdaf5bd/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep002_test_233db9a3/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep002_baseline_7fdaf5bd/sm_util.csv
thread_sweep_tensor_mma_f16acc_t096,3,3,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.21898901367,1.01773724365,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,160.26752182413264,nan,234.91217615022688,210.82835162523017,787.4241237028907,222.7696464809929,678.6541476517716,24.083824524996714,108.7699760511191,0.2108356352765756,0.150272645704379,nan,nan,0.2108356352765756,0.14055709018438373,0.1054178176382878,25,7,3,1,1935.0,0.0,71.0,99.96,100.0,99.66666666666667,100.0,True,thread_sweep_tensor_mma_f16acc_t096_rep003_test_ef1cbf2f,thread_sweep_tensor_mma_f16acc_t096_rep003_baseline_c109e0ca,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_test_ef1cbf2f/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_baseline_c109e0ca/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_test_ef1cbf2f/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_baseline_c109e0ca/sm_util.csv
thread_sweep_tensor_mma_f16acc_t096,4,4,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.2194597168,1.01448193359,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,160.24408981044218,nan,236.84123099980053,209.06994632684683,793.9494942036484,220.90216920285803,673.0922701928215,27.771284672953698,120.85722401082694,0.23426510262455771,0.17330614006298287,nan,nan,0.23426510262455771,0.15617673508303848,0.11713255131227886,25,7,3,1,1920.0,0.0,72.0,100.0,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t096_rep004_test_92c11593,thread_sweep_tensor_mma_f16acc_t096_rep004_baseline_64841515,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep004_test_92c11593/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep004_baseline_64841515/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep004_test_92c11593/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep004_baseline_64841515/sm_util.csv
thread_sweep_tensor_mma_f16acc_t096,5,5,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.22735205078,1.02238415527,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,159.85222060770076,nan,237.74611102753084,210.40491025439815,800.1453262949119,224.3948135326986,679.0507186037137,27.341200773132698,121.09460769119823,0.2347252382324929,0.17104048144712203,nan,nan,0.2347252382324929,0.15648349215499524,0.11736261911624644,24,7,4,1,1920.0,0.0,72.0,100.0,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t096_rep005_test_c98d995b,thread_sweep_tensor_mma_f16acc_t096_rep005_baseline_8cd59436,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep005_test_c98d995b/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep005_baseline_8cd59436/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep005_test_c98d995b/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep005_baseline_8cd59436/sm_util.csv
thread_sweep_tensor_mma_f16acc_t096,6,6,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.24239038086,1.01575140381,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,159.1108199201987,nan,237.66988176639188,nan,802.4686147020626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,0,4,0,1920.0,0.0,72.0,99.95833333333333,100.0,99.75,100.0,False,thread_sweep_tensor_mma_f16acc_t096_rep006_test_3387226e,thread_sweep_tensor_mma_f16acc_t096_rep006_baseline_3e371335,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_test_3387226e/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_baseline_3e371335/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_test_3387226e/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep006_baseline_3e371335/sm_util.csv
thread_sweep_tensor_mma_f16acc_t096,7,7,NVIDIA GeForce RTX 3090,tensor_core_mma_m16n16k16_f16acc,tensor_mma_f16acc,baseline_nop,656,96,768.0,1000000,8,3.25117553711,1.01719451904,515899392000000.0,0.0,0.0,515899392000000.0,257949696000000.0,257949696000000.0,773849088000000.0,1031798784000000.0,True,False,158.68087899633613,nan,235.50653816022464,210.20801301112593,797.9697484930554,222.85784565362542,683.4231496062732,25.298525149098708,114.54659888678214,0.2220328239634408,0.1594302055112944,nan,nan,0.2220328239634408,0.14802188264229388,0.1110164119817204,25,7,4,1,1920.0,0.0,72.0,100.0,100.0,100.0,100.0,True,thread_sweep_tensor_mma_f16acc_t096_rep007_test_b8421b1c,thread_sweep_tensor_mma_f16acc_t096_rep007_baseline_72a91460,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep007_test_b8421b1c/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep007_baseline_72a91460/power.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep007_test_b8421b1c/sm_util.csv,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep007_baseline_72a91460/sm_util.csv
