scope,condition,repeat_index,gpu,architecture_generation,architecture_chip,sm_count,test_kernel,baseline_kernel,threads,threads_per_sm,blocks_per_sm_requested,unroll,measurement_grade,baseline_match_grade,quality_pass,target_pass,positive_increment,no_intended_l2,pure_fp16_candidate,energy_source_reliable,energy_trace_crosscheck_pass,baseline_structural_match,benchmark_schema_current,test_benchmark_schema_version,baseline_benchmark_schema_version,matmul_denominator_valid,matmul_denominator_note,matmul_denominator_metadata_complete,matmul_denominator_source,energy_signal_reliable,measurement_resolution_reliable,ncu_validation_pass,ncu_validation_context_match,ncu_required,ncu_tensor_activity_required,test_ncu_note,baseline_ncu_note,test_ncu_tensor_activity_note,test_ncu_validation_blocks_per_sm,baseline_ncu_validation_blocks_per_sm,test_ncu_validation_unroll,baseline_ncu_validation_unroll,test_ncu_validation_suppress_output_store,baseline_ncu_validation_suppress_output_store,test_ncu_tensor_activity_pct,baseline_ncu_tensor_activity_pct,test_ncu_sm_activity_pct,baseline_ncu_sm_activity_pct,test_ncu_tensor_activity_observed,baseline_ncu_tensor_activity_observed,clock_stable,sm_util_available,common_hmma_path,tflops,elapsed_s,baseline_elapsed_s,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,avg_sm_util_pct,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_input_pj_per_bit,incremental_power_w,test_energy_j,incremental_energy_j,incremental_energy_fraction,baseline_energy_fraction,baseline_power_fraction,clock_span_mhz,test_energy_source,baseline_energy_source,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_power_samples,baseline_power_samples,fail_reasons,warnings,fp16_path,run_count,required_valid_count,valid_no_l2_count,pure_fp16_candidate_count,selected_optimal,quality_gate_selected_target,util_saturated,util_reference_scope,util_reference_max_pct,util_metric_source,target_selection_note,test_benchmark_schema_versions,baseline_benchmark_schema_versions,target_util_available,target_util_value_pct,avg_sm_util_pct_mean,avg_gpu_util_pct_mean,tflops_mean,elapsed_s_mean,baseline_elapsed_s_mean,tensor_peak_tflops_model_mean,achieved_flops_per_sm_cycle_mean,tensor_model_utilization_pct_mean,matmul_logical_mma_count_mean,matmul_input_pj_per_bit_mean,matmul_input_pj_per_bit_ci95,incremental_power_w_mean,test_energy_j_mean,incremental_energy_j_mean,incremental_energy_fraction_mean,baseline_energy_fraction_mean,baseline_power_fraction_mean,clock_span_mhz_mean,stats_scope,test_energy_source_counts,baseline_energy_source_counts,test_energy_counter_vs_trace_ratio_mean,baseline_energy_counter_vs_trace_ratio_mean,test_energy_counter_vs_trace_delta_j_mean,baseline_energy_counter_vs_trace_delta_j_mean
pair,launch_shape_tensor_mma_f16acc_t064_b01,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,77.00942486993752,0.279132171631,0.066568862915,162.47808,485.3433217995684,47.3968087694891,nan,2624000000.0,8192.0,8192.0,-1.1215595640156035,-89.88950237993144,31.936,-24.108829048643123,-0.7549107292285547,1.7549107292285546,1.8105974263395208,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.6964322285440393,nan,-13.920579708790008,nan,2,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction is missing or nonpositive; baseline energy fraction 1.755 > 0.99; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2791s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,76.6634979845273,0.280391693115,0.06458953857420001,162.47808,483.1631561386985,47.18390196666978,nan,2624000000.0,8192.0,8192.0,-0.3131840974379698,-29.641060067605707,50.205,-6.732145227179892,-0.13409312274036236,1.1340931227403623,1.1709188600218705,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0682160856778655,nan,3.20608220319388,nan,3,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction is missing or nonpositive; baseline energy fraction 1.134 > 0.99; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2804s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,76.95550235749256,0.27932775878899996,0.06551039886469999,162.47808,485.00348117156716,47.36362120816086,nan,2624000000.0,8192.0,8192.0,-0.1470676542970905,-17.184576097286026,51.673,-3.1613380597806326,-0.06117968880809383,1.0611796888080938,1.0959369445301346,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.084783501649715,nan,4.038610353202429,nan,3,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction is missing or nonpositive; baseline energy fraction 1.061 > 0.99; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2793s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,76.70950093395449,0.28022354126,0.06458982086180001,162.47808,483.45308460297775,47.212215293259554,nan,2624000000.0,8192.0,8192.0,-0.3293130798948263,-32.124826696529595,52.759,-7.078850737307846,-0.13417333037600876,1.1341733303760086,1.1770828277182714,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1083150216918836,nan,5.156108252253539,nan,3,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction is missing or nonpositive; baseline energy fraction 1.134 > 0.99; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2802s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,7,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,77.02524827899624,0.27907482910200004,0.06636544036870001,162.47808,485.44304707251683,47.406547565675474,nan,2624000000.0,8192.0,8192.0,-0.08262924323902643,-12.284849442072925,52.332,-1.7761823478514103,-0.0339406548163917,1.0339406548163916,1.0676481148116825,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1064230137693518,nan,5.033634592979212,nan,3,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction is missing or nonpositive; baseline energy fraction 1.034 > 0.99; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2791s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,8,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,77.2864497123027,0.278131652832,0.06549600219730001,162.47808,487.08924000947064,47.56730859467486,nan,2624000000.0,8192.0,8192.0,-0.031160890752575967,-7.873640479648884,50.563,-0.6698285247263485,-0.013247404717408944,1.013247404717409,1.0446529008789704,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1453710692007693,nan,6.417481259700004,nan,2,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction is missing or nonpositive; baseline energy fraction 1.013 > 0.99; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2781s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b01,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,64.0,1,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,77.03120374159037,0.27905325317400004,0.0645928955078,162.47808,485.48058071210926,47.410212960166916,nan,2624000000.0,8192.0,8192.0,nan,nan,50.436,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,1.0595828212504945,nan,2.836134290138233,nan,3,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; test/baseline energy source mismatch; test/baseline energy sources differ; incremental energy fraction is missing or nonpositive; baseline energy fraction is missing or invalid; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2791s < warning threshold 1s; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,155.21919916104443,0.276973571777,0.0636651535034,163.7376,970.7266989433673,94.79752919368822,nan,5248000000.0,8192.0,8192.0,0.028273191920716135,-2.3124018865634355,59.333,1.2155102101497306,0.020486242228603485,0.9795137577713965,1.0111431361465613,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.2629747409383694,nan,12.354229897348098,nan,3,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; baseline elapsed_s is below 0.25s,incremental energy fraction 0.02049 < warning threshold 0.05; test elapsed_s 0.277s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,154.60930475656937,0.278066162109,0.06413404846189999,162.47808,974.4079205682824,95.15702349299633,nan,5248000000.0,8192.0,8192.0,nan,nan,37.438,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,0.7651085002434318,nan,-11.493622100771965,nan,3,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; test/baseline energy source mismatch; test/baseline energy sources differ; incremental energy fraction is missing or nonpositive; baseline energy fraction is missing or invalid; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2781s < warning threshold 1s; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,153.8613818366285,0.27941784668,0.06547119903559999,162.47808,969.6942196800183,94.6967011406268,nan,5248000000.0,8192.0,8192.0,0.012813508808414358,-4.682454772227715,62.098,0.5508734503039676,0.008871033693580593,0.9911289663064194,1.0217195924754536,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.2236380918586314,nan,11.349334677169999,nan,2,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction 0.008871 < 0.01; baseline energy fraction 0.9911 > 0.99; baseline elapsed_s is below 0.25s,test elapsed_s 0.2794s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,153.5530000472249,0.279979003906,0.0650557403564,162.47808,967.7506778044047,94.5069021293364,nan,5248000000.0,8192.0,8192.0,0.005103263091026269,-5.781103792633587,59.718,0.2193975271563744,0.003673892748524304,0.9963261072514757,1.0279645346873048,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1913073918025525,nan,9.589879910321521,nan,3,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction 0.003674 < 0.01; baseline energy fraction 0.9963 > 0.99; baseline elapsed_s is below 0.25s,test elapsed_s 0.28s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,False,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,153.4089610142409,0.280241882324,0.0655032348633,162.47808,966.8428878442106,94.4182507660362,nan,5248000000.0,8192.0,8192.0,0.11976191793019848,11.003187408376505,60.258,5.148758387078608,0.08544522531578559,0.9145547746842144,0.9470114140245068,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1885027180174634,nan,9.557232482601194,nan,3,0,baseline elapsed_s is below 0.25s,test elapsed_s 0.2802s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,False,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,153.88185243868443,0.27938067626999996,0.064608253479,162.47808,969.8232333691589,94.70930013370692,nan,5248000000.0,8192.0,8192.0,0.16522850563073682,18.31584056556099,60.476,7.1034404663304755,0.11745883435297433,0.8825411656470257,0.9125128668719619,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1837627300918518,nan,9.388059433305962,nan,3,0,baseline elapsed_s is below 0.25s,test elapsed_s 0.2794s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,False,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,153.3601454457367,0.280331085205,0.06458982086180001,162.47808,966.5352331615094,94.38820636342865,nan,5248000000.0,8192.0,8192.0,0.1921028263456304,21.611288279801244,61.559,8.258810942766026,0.13416090161903257,0.8658390983809674,0.8979368516624185,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.1989618905623183,nan,10.215416451127929,nan,3,0,baseline elapsed_s is below 0.25s,test elapsed_s 0.2803s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,7,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,strict_nvml_counter,structural_baseline,False,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,154.4224218172515,0.278402679443,0.0655861740112,162.47808,973.230111661004,95.04200309189491,nan,5248000000.0,8192.0,8192.0,0.2190673489741555,26.936281978677016,61.617,9.418059345234887,0.15284839160028707,0.8471516083997129,0.8743823274637156,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.2363392085535438,nan,11.7787358944,nan,2,0,baseline elapsed_s is below 0.25s,test elapsed_s 0.2784s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,8,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,153.87208704725973,0.27939840698199997,0.06459391784669999,162.47808,969.7616880775176,94.70328985132008,nan,5248000000.0,8192.0,8192.0,nan,nan,64.665,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,1.2959971900734168,nan,14.769058484620018,nan,2,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; test/baseline energy source mismatch; test/baseline energy sources differ; incremental energy fraction is missing or nonpositive; baseline energy fraction is missing or invalid; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2794s < warning threshold 1s; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b02,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,128.0,2,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,153.4946261424283,0.280085479736,0.0648560638428,162.47808,967.3827827719689,94.47097488007509,nan,5248000000.0,8192.0,8192.0,nan,nan,60.369,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,1.2103897766878797,nan,10.493330886869998,nan,2,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; test/baseline energy source mismatch; test/baseline energy sources differ; incremental energy fraction is missing or nonpositive; baseline energy fraction is missing or invalid; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.2801s < warning threshold 1s; SM utilization samples missing or sparse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,161.62207880768437,0.5320017700199999,0.0667760620117,163.7376,1010.7697236252932,98.70798082278253,99.0,10496000000.0,8192.0,8192.0,nan,nan,119.328,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,1.1262729518268908,nan,13.378549818814406,nan,4,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; test/baseline energy source mismatch; test/baseline energy sources differ; incremental energy fraction is missing or nonpositive; baseline energy fraction is missing or invalid; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.532s < warning threshold 1s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,False,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.8221464300734,0.5379932250980001,0.06739529418950001,162.47808,1007.2612745325101,98.36535884106544,99.0,10496000000.0,8192.0,8192.0,0.25477077664407366,35.074567980615484,101.789,21.906014795007565,0.21521004032859703,0.784789959671403,0.8089181522196484,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9283038379426684,nan,-7.8615215637021265,nan,4,0,baseline elapsed_s is below 0.25s,test elapsed_s 0.538s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,False,False,False,False,False,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.7376245757455,0.538277893066,0.0677314529419,162.47808,1006.7285849608968,98.31333837508758,100.0,10496000000.0,8192.0,8192.0,-0.36955531413724146,-64.74426042662935,103.061,-31.775560312295312,-0.30831798946541666,1.3083179894654167,1.3485522937123111,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9226520469272823,nan,-8.639830603720128,nan,4,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; incremental energy fraction is missing or nonpositive; baseline energy fraction 1.308 > 0.99; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.5383s < warning threshold 1s; baseline NVML-counter/power-trace ratio is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,launch_shape_tensor_mma_f16acc_t064_b04,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,mixed_or_unavailable,structural_baseline,False,False,False,False,False,False,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,False,False,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.5103455137506,0.5390448608399999,0.0677191009521,162.47808,1005.2961839903611,98.17345546780871,98.0,10496000000.0,8192.0,8192.0,nan,nan,104.65,nan,nan,nan,nan,0.0,nvml_total_energy_counter,unavailable,0.9056630524162731,nan,-10.900700363449687,nan,5,0,nonpositive incremental power/energy; expected or invalid L2/global traffic; not a pure FP16 candidate; test/baseline energy source mismatch; test/baseline energy sources differ; incremental energy fraction is missing or nonpositive; baseline energy fraction is missing or invalid; baseline elapsed_s is below 0.25s; incremental energy is below 0.1 J or missing,test elapsed_s 0.539s < warning threshold 1s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
