sample_unix_ns,gpu,sm_util_pct,mem_util_pct,enc_util_pct,dec_util_pct,jpg_util_pct,ofa_util_pct,raw
1780456332110850754,0,5.0,0.0,0.0,0.0,0.0,0.0,"0, 5, 0, 0, 0, 0, 0"
1780456333118801124,0,92.0,0.0,0.0,0.0,0.0,0.0,"0, 92, 0, 0, 0, 0, 0"
