sample_unix_ns,gpu,sm_util_pct,mem_util_pct,enc_util_pct,dec_util_pct,jpg_util_pct,ofa_util_pct,raw
1780456477316185222,0,0.0,0.0,0.0,0.0,0.0,0.0,"0, 0, 0, 0, 0, 0, 0"
1780456478323875081,0,31.0,0.0,0.0,0.0,0.0,0.0,"0, 31, 0, 0, 0, 0, 0"
