sample_unix_ns,timestamp_text,power_w,sm_clock_mhz,mem_clock_mhz,temp_c,pstate,util_gpu_pct,raw
1779942874137083236,2026/05/28 13:34:34.179,201.9,1950.0,9751.0,59.0,P0,100.0,"2026/05/28 13:34:34.179, 201.90, 1950, 9751, 59, P0, 100"
1779942874293529434,2026/05/28 13:34:34.321,195.65,1950.0,9751.0,59.0,P0,9.0,"2026/05/28 13:34:34.321, 195.65, 1950, 9751, 59, P0, 9"
1779942874436918078,2026/05/28 13:34:34.464,189.7,1920.0,9501.0,59.0,P2,9.0,"2026/05/28 13:34:34.464, 189.70, 1920, 9501, 59, P2, 9"
1779942874575669586,2026/05/28 13:34:34.637,202.96,1935.0,9501.0,59.0,P2,50.0,"2026/05/28 13:34:34.637, 202.96, 1935, 9501, 59, P2, 50"
1779942874751725660,2026/05/28 13:34:34.779,211.24,1905.0,9501.0,62.0,P2,99.0,"2026/05/28 13:34:34.779, 211.24, 1905, 9501, 62, P2, 99"
1779942874895087867,2026/05/28 13:34:34.925,227.69,1935.0,9501.0,62.0,P2,100.0,"2026/05/28 13:34:34.925, 227.69, 1935, 9501, 62, P2, 100"
1779942875039832581,2026/05/28 13:34:35.068,234.85,1920.0,9501.0,62.0,P2,100.0,"2026/05/28 13:34:35.068, 234.85, 1920, 9501, 62, P2, 100"
