condition,pair_index,repeat_index,gpu,architecture_generation,architecture_chip,gpu_product_class,recommended_cuda_arch,sm_count,fp16_tensor_instruction_path,wgmma_supported,benchmark_uses_wgmma,fp16_path,test_benchmark_schema_version,baseline_benchmark_schema_version,test_benchmark_schema_features,baseline_benchmark_schema_features,test_bench_build_git_commit,baseline_bench_build_git_commit,test_kernel,baseline_kernel,blocks,threads,threads_per_sm,blocks_per_sm_requested,iters,unroll,elapsed_s,baseline_elapsed_s,fp16_ops,memory_bytes,memory_bits,matmul_input_bits,matmul_accumulator_read_bits,matmul_output_bits,matmul_arithmetic_read_bits,matmul_register_read_write_bits,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_accumulator_bits_per_logical_mma,matmul_output_bits_per_logical_mma,matmul_arithmetic_read_bits_per_logical_mma,matmul_register_read_write_bits_per_logical_mma,matmul_denominator_metadata_complete,matmul_denominator_source,matmul_denominator_valid,matmul_denominator_note,tensor_model_architecture_chip,tensor_model_accumulator_mode,tensor_model_reference_note,tensor_model_reference_url,tensor_model_reference_dense_tflops,tensor_model_reference_sparse_tflops,tensor_model_reference_dense_f16acc_tflops,tensor_model_reference_dense_f32acc_tflops,tensor_model_flop_per_sm_cycle,tensor_model_f16acc_flop_per_sm_cycle,tensor_model_f32acc_flop_per_sm_cycle,tensor_model_clock_mhz,tensor_model_clock_source,tensor_model_common_instruction_path,tensor_model_normalization_scope,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,suppress_output_store,test_timed_kernel_memory_provenance_available,baseline_timed_kernel_memory_provenance_available,test_timed_kernel_memory_provenance_source,baseline_timed_kernel_memory_provenance_source,test_timed_kernel_global_input_loads,baseline_timed_kernel_global_input_loads,test_timed_kernel_global_output_stores,baseline_timed_kernel_global_output_stores,test_timed_kernel_has_intended_global_memory,baseline_timed_kernel_has_intended_global_memory,test_timed_kernel_memory_provenance_note,baseline_timed_kernel_memory_provenance_note,timed_kernel_has_intended_global_memory,expected_l2_touch,tflops,memory_gbps,test_avg_power_w,baseline_avg_power_w,test_energy_j,baseline_energy_j,test_energy_source,baseline_energy_source,test_power_trace_energy_j,baseline_power_trace_energy_j,test_power_trace_avg_power_w,baseline_power_trace_avg_power_w,test_power_trace_query_modes,baseline_power_trace_query_modes,test_avg_power_draw_average_w,baseline_avg_power_draw_average_w,test_avg_power_draw_instant_w,baseline_avg_power_draw_instant_w,test_avg_power_limit_w,baseline_avg_power_limit_w,test_nvml_energy_delta_j,baseline_nvml_energy_delta_j,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,baseline_scaled_energy_j,baseline_energy_fraction,incremental_energy_fraction,baseline_power_fraction,energy_sources_match,incremental_power_w,incremental_energy_j,pj_per_flop,w_per_tflops,incremental_pj_per_bit,total_pj_per_bit,matmul_input_pj_per_bit,matmul_arithmetic_read_pj_per_bit,matmul_register_read_write_pj_per_bit,test_power_samples,baseline_power_samples,test_sm_util_samples,baseline_sm_util_samples,avg_sm_clock_mhz,clock_span_mhz,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,valid_basic,valid_no_l2,pure_fp16_candidate,separation_quality,test_run_id,baseline_run_id,test_power_csv,baseline_power_csv,test_sm_util_csv,baseline_sm_util_csv
work_slope_tensor_mma_f16acc_t384_b04_u01,0,0,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",ce960f9677a1,ce960f9677a1,tensor_mma_f16acc,tensor_baseline_mov,432,384,1536.0,4,2000000,1,0.6895564575199999,2.7572868652299998,169869312000000.0,0.0,0.0,169869312000000.0,84934656000000.0,84934656000000.0,254803968000000.0,339738624000000.0,20736000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,1617.715809653438,78.99002976823428,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,246.34576349402556,nan,203.7145780368974,173.77085318011999,140.482,479.144,nvml_total_energy_counter,nvml_total_energy_counter,138.08243042119048,471.6264251639683,200.23493435146182,171.04445904160917,average_instant,average_instant,nan,nan,199.734,169.88190476190476,400.0,400.0,140.482,479.144,2.399569578809519,7.517574836031713,1.0173778052101934,1.015939681143647,119.82481393911155,0.8529549261763895,0.14704507382361048,0.853011379228079,True,29.943724856777408,20.65718606088845,0.12160634441663276,0.1215516127903844,nan,nan,0.12160634441663276,0.08107089627775518,0.06080317220831638,5,21,1,3,1410.0,0.0,39.0,53.8,100.0,23.0,23.0,True,True,True,pure_fp16_candidate_no_l2,work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_test_49acff3d,work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_baseline_210a3279,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_test_49acff3d/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_baseline_210a3279/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_test_49acff3d/sm_util.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_baseline_210a3279/sm_util.csv
work_slope_tensor_mma_f16acc_t384_b04_u02,0,0,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",ce960f9677a1,ce960f9677a1,tensor_mma_f16acc,tensor_baseline_mov,432,384,1536.0,4,2000000,2,1.14191870117,3.17484960938,339738624000000.0,0.0,0.0,339738624000000.0,169869312000000.0,169869312000000.0,509607936000000.0,679477248000000.0,41472000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,1953.7404577677642,95.39748328944161,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,297.5155969088751,nan,198.89315607490528,169.45310201141783,227.126,537.99,nvml_total_energy_counter,nvml_total_energy_counter,214.63209898875337,520.1238764653464,187.95230648562753,163.82572965530292,average_instant,average_instant,nan,nan,187.27666666666667,164.1156,400.0,400.0,227.126,537.99,12.493901011246635,17.86612353465364,1.0582107758816695,1.0343497469411866,193.50166615810576,0.8519573547639009,0.14804264523609909,0.8519805575793669,True,29.44005406348745,33.62433384189424,0.09897118392371614,0.09895297715267186,nan,nan,0.09897118392371614,0.06598078928247743,0.04948559196185807,9,25,1,3,1410.0,0.0,40.0,100.0,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_test_1a6e5fd3,work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_baseline_56b2cb48,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_test_1a6e5fd3/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_baseline_56b2cb48/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_test_1a6e5fd3/sm_util.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_baseline_56b2cb48/sm_util.csv
work_slope_tensor_mma_f16acc_t384_b04_u04,0,0,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",ce960f9677a1,ce960f9677a1,tensor_mma_f16acc,tensor_baseline_mov,432,384,1536.0,4,2000000,4,2.22199902344,4.14322705078,679477248000000.0,0.0,0.0,679477248000000.0,339738624000000.0,339738624000000.0,1019215872000000.0,1358954496000000.0,82944000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2008.1131831493717,98.05240152096542,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,305.79547552998633,nan,178.368049599648,155.6321090739262,396.338,644.821,nvml_total_energy_counter,nvml_total_energy_counter,398.93511008335764,645.2892286776929,179.5368536511497,155.7451193769998,average_instant,average_instant,nan,nan,179.54,155.435625,400.0,400.0,396.338,644.821,-2.59711008335762,-0.4682286776928777,0.9934898934244846,0.9992743894413791,345.8143943781715,0.8725239426403008,0.12747605735969927,0.8725335586908459,True,22.735940525721816,50.523605621828494,0.07435658187311152,0.0743501534361071,nan,nan,0.07435658187311152,0.049571054582074336,0.03717829093655576,18,32,2,4,1410.0,0.0,40.0,100.0,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_test_2058ae2c,work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_baseline_0f127d97,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_test_2058ae2c/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_baseline_0f127d97/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_test_2058ae2c/sm_util.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_baseline_0f127d97/sm_util.csv
work_slope_tensor_mma_f16acc_t384_b04_u08,0,0,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",ce960f9677a1,ce960f9677a1,tensor_mma_f16acc,tensor_baseline_mov,432,384,1536.0,4,2000000,8,4.41348828125,6.33271484375,1358954496000000.0,0.0,0.0,1358954496000000.0,679477248000000.0,679477248000000.0,2038431744000000.0,2717908992000000.0,165888000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2021.9949607076544,98.73022269080344,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,307.9093926165616,nan,174.2943029072338,138.46860053063563,769.248,876.882,nvml_total_energy_counter,nvml_total_energy_counter,768.5155850829826,878.3948561222147,174.12835415286537,138.7074959236843,average_instant,average_instant,nan,nan,174.11823529411765,138.57938775510206,400.0,400.0,769.248,876.882,0.7324149170174223,-1.512856122214771,1.0009530254574321,0.9982777038006649,611.1295457630479,0.7944506137982131,0.2055493862017869,0.7944528204363283,True,35.82570237659817,158.11845423695218,0.11635301601515301,0.11635144375479245,nan,nan,0.11635301601515301,0.07756867734343534,0.058176508007576504,34,49,5,6,1410.0,0.0,40.0,99.79411764705883,100.0,99.8,100.0,True,True,True,pure_fp16_candidate_no_l2,work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_test_55d0e2fe,work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_baseline_f7f2c7cb,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_test_55d0e2fe/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_baseline_f7f2c7cb/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_test_55d0e2fe/sm_util.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_baseline_f7f2c7cb/sm_util.csv
work_slope_tensor_mma_f16acc_t384_b04_u16,0,0,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",ce960f9677a1,ce960f9677a1,tensor_mma_f16acc,tensor_baseline_mov,432,384,1536.0,4,2000000,16,8.80861328125,10.5997822266,2717908992000000.0,0.0,0.0,2717908992000000.0,1358954496000000.0,1358954496000000.0,4076863488000000.0,5435817984000000.0,331776000000.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2026.2102056008086,98.93604519535198,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,308.5512901088911,nan,169.85385154690388,127.82612990726687,1496.183,1354.927,nvml_total_energy_counter,nvml_total_energy_counter,1489.5695217628283,1359.8722749919145,169.10305786009872,128.29267560570202,average_instant,average_instant,nan,nan,168.9594117647059,128.2525301204819,400.0,400.0,1496.183,1354.927,6.613478237171648,-4.94527499191463,1.0044398587246501,0.9963634268579055,1125.970945591939,0.7525623173047274,0.24743768269527258,0.7525653892633023,True,42.02772163963701,370.212054408061,0.13621208638617324,0.13620983929383335,nan,nan,0.13621208638617324,0.09080805759078216,0.06810604319308662,68,83,8,11,1410.0,0.0,40.0,100.0,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_test_9d7aff6f,work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_baseline_68ebec2c,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_test_9d7aff6f/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_baseline_68ebec2c/power.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_test_9d7aff6f/sm_util.csv,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_baseline_68ebec2c/sm_util.csv
