condition,pair_index,repeat_index,gpu,architecture_generation,architecture_chip,gpu_product_class,recommended_cuda_arch,sm_count,fp16_tensor_instruction_path,wgmma_supported,benchmark_uses_wgmma,fp16_path,test_operand_variation_mode,baseline_operand_variation_mode,test_operand_variation_set_count,baseline_operand_variation_set_count,test_operand_variation_accumulator_rebase_period,baseline_operand_variation_accumulator_rebase_period,test_operand_variation_accumulator_bounded,baseline_operand_variation_accumulator_bounded,test_operand_variation_accumulator_bound_strategy,baseline_operand_variation_accumulator_bound_strategy,test_benchmark_schema_version,baseline_benchmark_schema_version,test_benchmark_schema_features,baseline_benchmark_schema_features,test_bench_build_git_commit,baseline_bench_build_git_commit,test_kernel,baseline_kernel,blocks,threads,threads_per_sm,blocks_per_sm_requested,iters,unroll,elapsed_s,baseline_elapsed_s,fp16_ops,memory_bytes,memory_bits,matmul_input_bits,matmul_accumulator_read_bits,matmul_output_bits,matmul_arithmetic_read_bits,matmul_register_read_write_bits,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_accumulator_bits_per_logical_mma,matmul_output_bits_per_logical_mma,matmul_arithmetic_read_bits_per_logical_mma,matmul_register_read_write_bits_per_logical_mma,matmul_denominator_metadata_complete,matmul_denominator_source,matmul_denominator_valid,matmul_denominator_note,tensor_model_architecture_chip,tensor_model_accumulator_mode,tensor_model_reference_note,tensor_model_reference_url,tensor_model_reference_dense_tflops,tensor_model_reference_sparse_tflops,tensor_model_reference_dense_f16acc_tflops,tensor_model_reference_dense_f32acc_tflops,tensor_model_flop_per_sm_cycle,tensor_model_f16acc_flop_per_sm_cycle,tensor_model_f32acc_flop_per_sm_cycle,tensor_model_clock_mhz,tensor_model_clock_source,tensor_model_common_instruction_path,tensor_model_normalization_scope,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,suppress_output_store,test_timed_kernel_memory_provenance_available,baseline_timed_kernel_memory_provenance_available,test_timed_kernel_memory_provenance_source,baseline_timed_kernel_memory_provenance_source,test_timed_kernel_global_input_loads,baseline_timed_kernel_global_input_loads,test_timed_kernel_global_output_stores,baseline_timed_kernel_global_output_stores,test_timed_kernel_has_intended_global_memory,baseline_timed_kernel_has_intended_global_memory,test_timed_kernel_memory_provenance_note,baseline_timed_kernel_memory_provenance_note,timed_kernel_has_intended_global_memory,expected_l2_touch,tflops,memory_gbps,test_avg_power_w,baseline_avg_power_w,test_energy_j,baseline_energy_j,test_energy_source,baseline_energy_source,test_power_trace_energy_j,baseline_power_trace_energy_j,test_power_trace_avg_power_w,baseline_power_trace_avg_power_w,test_power_trace_query_modes,baseline_power_trace_query_modes,test_avg_power_draw_average_w,baseline_avg_power_draw_average_w,test_avg_power_draw_instant_w,baseline_avg_power_draw_instant_w,test_avg_power_limit_w,baseline_avg_power_limit_w,test_nvml_energy_delta_j,baseline_nvml_energy_delta_j,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,baseline_scaled_energy_j,baseline_energy_fraction,incremental_energy_fraction,baseline_power_fraction,energy_sources_match,incremental_power_w,incremental_energy_j,pj_per_flop,w_per_tflops,incremental_pj_per_bit,total_pj_per_bit,matmul_input_pj_per_bit,matmul_arithmetic_read_pj_per_bit,matmul_register_read_write_pj_per_bit,test_power_samples,baseline_power_samples,test_sm_util_samples,baseline_sm_util_samples,avg_sm_clock_mhz,clock_span_mhz,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,valid_basic,valid_no_l2,pure_fp16_candidate,separation_quality,test_run_id,baseline_run_id,test_power_csv,baseline_power_csv,test_sm_util_csv,baseline_sm_util_csv
operand_fixed_ones_current_t384_b4,0,0,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fixed_ones_current,fixed_ones_current,1,1,0,0,False,False,none_fixed_ones_may_saturate,none_fixed_ones_may_saturate,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",541ca6c28c43,541ca6c28c43,tensor_mma_f16acc,tensor_baseline_f16acc_fixed_ones,432,384,1536.0,4,5333333,8,5.92028271484,5.63700927734,1811939214753792.0,0.0,0.0,1811939214753792.0,905969607376896.0,905969607376896.0,2717908822130688.0,3623878429507584.0,221183986176.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2009.8253041660191,98.13600117998139,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,306.05619731840136,nan,182.52449357434372,142.21080746405698,1080.613,801.653,nvml_total_energy_counter,nvml_total_energy_counter,1081.3070293182482,810.1564089361228,182.64172087943723,143.71928638324408,average_instant,average_instant,nan,nan,182.49742857142857,143.78,400.0,400.0,1080.613,801.653,-0.6940293182481128,-8.50340893612281,0.9993581570271621,0.9895039910289801,841.9281852928958,0.7791209112724868,0.2208790887275132,0.7791327327043555,True,40.31368611028674,238.68481470710424,0.13172893039877,0.1317198817194574,nan,nan,0.13172893039877,0.08781928693251334,0.065864465199385,35,33,6,6,1410.0,0.0,54.0,99.97142857142858,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,operand_fixed_ones_current_t384_b4_rep000_test_14d31443,operand_fixed_ones_current_t384_b4_rep000_baseline_bc56bbb4,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep000_test_14d31443/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep000_baseline_bc56bbb4/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep000_test_14d31443/sm_util.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep000_baseline_bc56bbb4/sm_util.csv
operand_fixed_ones_current_t384_b4,1,1,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fixed_ones_current,fixed_ones_current,1,1,0,0,False,False,none_fixed_ones_may_saturate,none_fixed_ones_may_saturate,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",541ca6c28c43,541ca6c28c43,tensor_mma_f16acc,tensor_baseline_f16acc_fixed_ones,432,384,1536.0,4,5333333,8,5.90863037109,5.633254394530001,1811939214753792.0,0.0,0.0,1811939214753792.0,905969607376896.0,905969607376896.0,2717908822130688.0,3623878429507584.0,221183986176.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2013.7888581287407,98.32953408831743,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,306.65976731584465,nan,181.41700346105537,146.9342960358881,1071.943,827.734,nvml_total_energy_counter,nvml_total_energy_counter,1088.1943886769177,821.8331031263039,184.16740925301198,145.8868047788938,average_instant,average_instant,nan,nan,184.15685714285715,145.80727272727273,400.0,400.0,1071.943,827.734,-16.251388676917713,5.900896873696183,0.9850657301250405,1.0071801645020733,868.1804441123775,0.8099128816666348,0.19008711833336522,0.8099257138674455,True,34.48270742516726,203.7625558876225,0.11245551408594573,0.11244614096915997,nan,nan,0.11245551408594573,0.07497034272396383,0.056227757042972865,35,33,6,6,1410.0,0.0,55.0,99.97142857142858,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,operand_fixed_ones_current_t384_b4_rep001_test_88dd3ba8,operand_fixed_ones_current_t384_b4_rep001_baseline_6abf1373,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep001_test_88dd3ba8/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep001_baseline_6abf1373/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep001_test_88dd3ba8/sm_util.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep001_baseline_6abf1373/sm_util.csv
operand_fixed_ones_current_t384_b4,2,2,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fixed_ones_current,fixed_ones_current,1,1,0,0,False,False,none_fixed_ones_may_saturate,none_fixed_ones_may_saturate,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",541ca6c28c43,541ca6c28c43,tensor_mma_f16acc,tensor_baseline_f16acc_fixed_ones,432,384,1536.0,4,5333333,8,5.91001269531,5.6308979492199995,1811939214753792.0,0.0,0.0,1811939214753792.0,905969607376896.0,905969607376896.0,2717908822130688.0,3623878429507584.0,221183986176.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2013.3178423702186,98.30653527198334,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,306.5880410361369,nan,184.65905688129502,147.24266980586978,1091.355,829.121,nvml_total_energy_counter,nvml_total_energy_counter,1085.7078637948225,835.3304702916281,183.7035521685954,148.34540268058836,average_instant,average_instant,nan,nan,183.0797142857143,148.17818181818183,400.0,400.0,1091.355,829.121,5.647136205177503,-6.209470291628122,1.0052013404282063,0.9925664506294614,870.2060478440288,0.7973629550824698,0.2026370449175302,0.7973758357301818,True,37.416387075425234,221.1489521559712,0.12205097740324646,0.12204124775700252,nan,nan,0.12205097740324646,0.08136731826883098,0.06102548870162323,35,33,6,6,1410.0,0.0,55.0,99.94285714285714,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,operand_fixed_ones_current_t384_b4_rep002_test_295d0741,operand_fixed_ones_current_t384_b4_rep002_baseline_b2035ed8,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep002_test_295d0741/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep002_baseline_b2035ed8/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep002_test_295d0741/sm_util.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep002_baseline_b2035ed8/sm_util.csv
operand_fixed_ones_current_t384_b4,3,3,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fixed_ones_current,fixed_ones_current,1,1,0,0,False,False,none_fixed_ones_may_saturate,none_fixed_ones_may_saturate,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",541ca6c28c43,541ca6c28c43,tensor_mma_f16acc,tensor_baseline_f16acc_fixed_ones,432,384,1536.0,4,5333333,8,5.91104931641,5.62771582031,1811939214753792.0,0.0,0.0,1811939214753792.0,905969607376896.0,905969607376896.0,2717908822130688.0,3623878429507584.0,221183986176.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2012.9647666903024,98.28929524854992,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,306.53427467159923,nan,184.49110654292042,147.39342529495707,1090.558,829.504,nvml_total_energy_counter,nvml_total_energy_counter,1089.664419953197,833.0945096743196,184.33993845133855,148.03141802248177,average_instant,average_instant,nan,nan,184.3357142857143,148.17558823529413,400.0,400.0,1090.558,829.504,0.8935800468029811,-3.5905096743196054,1.0008200506783926,0.9956901532387685,871.2498058330843,0.7989027688881145,0.20109723111188552,0.7989188642037178,True,37.09768124796335,219.30819416691565,0.12103507246887167,0.12102294690441184,nan,nan,0.12103507246887167,0.08069004831258113,0.060517536234435836,35,34,6,6,1410.0,0.0,55.0,100.0,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,operand_fixed_ones_current_t384_b4_rep003_test_fc615f0d,operand_fixed_ones_current_t384_b4_rep003_baseline_383e5a1b,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep003_test_fc615f0d/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep003_baseline_383e5a1b/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep003_test_fc615f0d/sm_util.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep003_baseline_383e5a1b/sm_util.csv
operand_fixed_ones_current_t384_b4,4,4,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,fixed_ones_current,fixed_ones_current,1,1,0,0,False,False,none_fixed_ones_may_saturate,none_fixed_ones_may_saturate,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",541ca6c28c43,541ca6c28c43,tensor_mma_f16acc,tensor_baseline_f16acc_fixed_ones,432,384,1536.0,4,5333333,8,5.90931884766,5.6300678710900005,1811939214753792.0,0.0,0.0,1811939214753792.0,905969607376896.0,905969607376896.0,2717908822130688.0,3623878429507584.0,221183986176.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2013.554237780526,98.31807801662724,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,306.6240393292185,nan,184.8288938915072,149.69691906152426,1092.232,842.817,nvml_total_energy_counter,nvml_total_energy_counter,1090.9510409776344,829.6405899524076,184.61212836987426,147.35659134101567,average_instant,average_instant,nan,nan,184.59371428571427,147.38424242424244,400.0,400.0,1092.232,842.817,1.2809590223655505,13.176410047592412,1.0011741672854702,1.01588207014841,884.6068252468988,0.809907442051596,0.190092557948404,0.8099216302695342,True,35.13197482998294,207.6251747531012,0.11458727371343608,0.11457671390292451,nan,nan,0.11458727371343608,0.07639151580895738,0.05729363685671804,35,33,6,6,1410.0,0.0,55.0,100.0,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,operand_fixed_ones_current_t384_b4_rep004_test_00fd6d91,operand_fixed_ones_current_t384_b4_rep004_baseline_a1859084,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep004_test_00fd6d91/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep004_baseline_a1859084/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep004_test_00fd6d91/sm_util.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_fixed_ones_current_t384_b4_rep004_baseline_a1859084/sm_util.csv
operand_warp_static_4set_t384_b4,0,0,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,warp_static_4set_bounded_accumulator,warp_static_4set_bounded_accumulator,4,4,0,0,True,True,small_normal_operands_no_periodic_rebase,small_normal_operands_no_periodic_rebase,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",541ca6c28c43,541ca6c28c43,tensor_mma_f16acc_warp_static_4set,tensor_baseline_f16acc_warp_static_4set,432,384,1536.0,4,5333333,8,5.84145410156,5.5631782226599995,1811939214753792.0,0.0,0.0,1811939214753792.0,905969607376896.0,905969607376896.0,2717908822130688.0,3623878429507584.0,221183986176.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2036.947273954355,99.46031611105249,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,310.1863308777692,nan,225.8185282135116,145.38724478889281,1319.132,808.826,nvml_total_energy_counter,nvml_total_energy_counter,1326.377966447293,814.2339523703492,227.0589450016815,146.3593293844358,average_instant,average_instant,nan,nan,227.05457142857142,146.540625,400.0,400.0,1319.132,808.826,-7.245966447292858,-5.407952370349221,0.9945370274306492,0.9933582327848085,849.2729173865857,0.6438119288945956,0.3561880711054044,0.6438233653326668,True,80.43128342461878,469.85908261341433,0.2593128283706025,0.25929989628173916,nan,nan,0.2593128283706025,0.172875218913735,0.12965641418530124,35,32,5,6,1410.0,0.0,59.0,100.0,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,operand_warp_static_4set_t384_b4_rep000_test_a37b68fb,operand_warp_static_4set_t384_b4_rep000_baseline_a6c07997,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_warp_static_4set_t384_b4_rep000_test_a37b68fb/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_warp_static_4set_t384_b4_rep000_baseline_a6c07997/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_warp_static_4set_t384_b4_rep000_test_a37b68fb/sm_util.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_warp_static_4set_t384_b4_rep000_baseline_a6c07997/sm_util.csv
operand_warp_static_4set_t384_b4,1,1,NVIDIA A100-SXM4-80GB,ampere,ga100,datacenter,80,108,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,tensor_core_mma_m16n16k16_f16acc,warp_static_4set_bounded_accumulator,warp_static_4set_bounded_accumulator,4,4,0,0,True,True,small_normal_operands_no_periodic_rebase,small_normal_operands_no_periodic_rebase,fp16-energy-bench-v2,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance","nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",541ca6c28c43,541ca6c28c43,tensor_mma_f16acc_warp_static_4set,tensor_baseline_f16acc_warp_static_4set,432,384,1536.0,4,5333333,8,5.83514404297,5.55733935547,1811939214753792.0,0.0,0.0,1811939214753792.0,905969607376896.0,905969607376896.0,2717908822130688.0,3623878429507584.0,221183986176.0,8192.0,8192.0,4096.0,4096.0,12288.0,16384.0,True,bench_json_metadata,True,logical_m16n16k16_input_bits_8192,ga100,f16acc,"A100 SXM dense FP16 Tensor Core peak, no sparsity",https://www.nvidia.com/en-us/data-center/a100/,312.0,624.0,312.0,312.0,2048.0,2048.0,2048.0,1410.0,measured_avg_sm_clock_mhz,warp-level HMMA mma.sync.aligned.m16n8k16 pair -> logical m16n16k16,"dense FP16 Tensor Core HMMA normalization only; no sparsity, no WGMMA",311.86944,2039.150005634797,99.56787136888657,True,True,True,bench_json_metadata,bench_json_metadata,False,False,False,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,False,False,310.5217628580669,nan,226.86566172163262,146.5552285303037,1323.817,814.47,nvml_total_energy_counter,nvml_total_energy_counter,1328.7825725049472,830.6237730276043,227.71662366891204,149.46192846730224,average_instant,average_instant,nan,nan,227.62411764705882,149.52142857142857,400.0,400.0,1323.817,814.47,-4.965572504947204,-16.153773027604302,0.9962630662023311,0.9805522385077853,855.1708687247086,0.6459887346398396,0.35401126536016037,0.6460000487430709,True,80.31043319132891,468.6461312752914,0.2586434067209984,0.2586306107892256,nan,nan,0.2586434067209984,0.1724289378139989,0.1293217033604992,34,35,5,6,1410.0,0.0,59.0,99.94117647058823,100.0,100.0,100.0,True,True,True,pure_fp16_candidate_no_l2,operand_warp_static_4set_t384_b4_rep001_test_32916b45,operand_warp_static_4set_t384_b4_rep001_baseline_8441552d,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_warp_static_4set_t384_b4_rep001_test_32916b45/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_warp_static_4set_t384_b4_rep001_baseline_8441552d/power.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_warp_static_4set_t384_b4_rep001_test_32916b45/sm_util.csv,results/a100/fp16_operand_variation_a100_20260608_220327/raw/operand_warp_static_4set_t384_b4_rep001_baseline_8441552d/sm_util.csv
