sample_unix_ns,timestamp_text,power_w,sm_clock_mhz,mem_clock_mhz,temp_c,pstate,util_gpu_pct,raw
1779942911626181295,2026/05/28 13:35:11.671,199.3,1935.0,9751.0,64.0,P0,50.0,"2026/05/28 13:35:11.671, 199.30, 1935, 9751, 64, P0, 50"
1779942911784010702,2026/05/28 13:35:11.813,193.0,1935.0,9751.0,64.0,P0,0.0,"2026/05/28 13:35:11.813, 193.00, 1935, 9751, 64, P0, 0"
1779942911931698474,2026/05/28 13:35:11.962,186.38,1905.0,9501.0,64.0,P2,0.0,"2026/05/28 13:35:11.962, 186.38, 1905, 9501, 64, P2, 0"
1779942912076270444,2026/05/28 13:35:12.106,200.09,1920.0,9501.0,61.0,P2,51.0,"2026/05/28 13:35:12.106, 200.09, 1920, 9501, 61, P2, 51"
1779942912219817199,2026/05/28 13:35:12.252,208.39,1920.0,9501.0,61.0,P2,100.0,"2026/05/28 13:35:12.252, 208.39, 1920, 9501, 61, P2, 100"
1779942912363828618,2026/05/28 13:35:12.396,217.55,1905.0,9501.0,61.0,P2,100.0,"2026/05/28 13:35:12.396, 217.55, 1905, 9501, 61, P2, 100"
1779942912510738102,2026/05/28 13:35:12.542,235.47,1905.0,9501.0,61.0,P2,100.0,"2026/05/28 13:35:12.542, 235.47, 1905, 9501, 61, P2, 100"
