repeat,stage,target_pct,phase,t0_s,t1_s,wall_s,launches,passes_per_launch,nominal_bytes,nominal_bandwidth_gbs,total_energy_j,idle_energy_j,dynamic_energy_j,avg_power_w,dynamic_power_w,pj_per_nominal_bit,samples,power_std_w,power_p05_w,power_p50_w,power_p95_w,sm_clock_mhz_mean,mem_clock_mhz_mean,temp_gpu_c_mean,pstate_p50,gpu_util_pct_mean,mem_util_pct_mean,avg_power_instant_w,avg_power_average_w,power_instant_samples,power_average_samples
0,control_dram,100,r00_control_dram_read_100,160.4931171880453,176.28326990403002,15.790152715984732,16,4197,576831287721984,36531.07719078894,7111.1253507061465,1875.2014418866797,5235.923908819466,450.35190467204234,331.5942538997119,1.1346307014432941,1559,53.58704993525709,351.644,462.997,463.634,1980.0,2619.0,53.92687620269403,0.0,97.55355997434253,0.0,460.610533675433,450.4813053239256,1559,1559
0,dram,100,r00_dram_read_cs_100,177.29060044704238,192.39135275699664,15.10075230995426,15,361,46514495815680,3080.2767213801744,6186.523679551872,1793.32986922501,4393.193810326862,409.6831437645514,290.92549299222094,11.805980408063242,1484,47.79536063131244,322.622,421.149,421.916,1980.0,2619.0,48.26010781671159,0.0,97.44407008086253,97.59973045822102,419.33536455525604,409.68846428571425,1484,1484
1,control_l2,50,r01_control_l2_read_050,193.39760048303287,208.40993945801165,15.012338974978775,15,164042,32251969536000,2148.364061706487,2266.014484430221,1782.8301092663744,483.1843751638464,150.94346645163097,32.18581567930054,1.8726932886397478,1481,1.9840737990351243,149.851,151.004,154.643,1980.0,2619.0,44.85685347738015,0.0,12.132343011478731,0.0,149.59338082376772,151.06748885887913,1481,1481
1,l2,50,r01_l2_read_cg_050,209.417138060031,224.4280977009912,15.010959640960209,15,127812,25128861696000,1674.0343253892447,2697.211578401686,1782.6663027986992,914.5452756029867,179.68282127958295,60.92517050725252,4.549277274607725,1481,5.796796744775242,179.183,180.406,184.281,1980.0,2619.0,45.9797434166104,0.0,23.535449020931804,0.0,176.85442673869008,179.79338555030387,1481,1481
1,control_dram,50,r01_control_dram_read_050,225.43439906300046,240.44197320804233,15.007574145041872,15,2099,270454090629120,18021.173043377654,4305.87429755577,1782.2642492567381,2523.6100482990314,286.91341158413155,168.1557608118011,1.1663763535747904,1482,21.024486271735867,285.812,290.62,294.345,1980.0,2619.0,50.63292847503374,0.0,51.87246963562753,0.0,292.12460863697703,286.96495344129556,1482,1482
1,dram,50,r01_dram_read_cs_050,241.44886924501043,256.4563080809894,15.007438835978974,15,180,23192823398400,1545.4218172655355,4034.459714484203,1782.2481802703,2252.2115342139027,268.8306618189875,150.07301104665706,12.13851530452991,1480,19.159482107858047,269.024,272.073,275.658,1980.0,2619.0,46.627702702702706,0.0,49.274324324324326,53.86756756756757,274.3747722972973,269.0224763513514,1480,1480
1,control_l2,75,r01_control_l2_read_075,257.4634396249894,272.4754976500408,15.012058025051374,15,246063,48377954304000,3222.6064023513154,2492.96515941049,1782.7967443130117,710.1684150974781,166.06418355500318,47.30653278267273,1.8349484422049027,1482,4.440554945371347,165.619,166.496,170.206,1980.0,2619.0,45.728070175438596,0.0,17.235492577597842,0.0,173.60930836707152,166.17848785425102,1482,1482
1,l2,75,r01_l2_read_cg_075,273.4828065140173,288.4922921010293,15.009485587012023,15,191718,37693292544000,2511.298093827858,3131.2354320607324,1782.4912476147008,1348.7441844460316,208.61710509054666,89.85945431821622,4.472759254420466,1483,9.326227097463564,207.904,209.996,213.424,1980.0,2619.0,46.65003371544167,0.0,31.973701955495617,0.0,218.96799325691165,208.8167154416723,1483,1483
1,control_dram,75,r01_control_dram_read_075,289.50063005200354,304.50479493202874,15.0041648800252,15,3148,405616711434240,27033.60798002366,5520.633068953757,1781.859372952498,3738.773696001259,367.9400428545867,249.18239208225626,1.1521880110601046,1481,36.81064923973585,370.11,375.87,377.993,1980.0,2619.0,53.34571235651587,0.0,74.61107359891965,0.0,377.6877920324105,368.0452896691425,1481,1481
1,dram,75,r01_dram_read_cs_075,305.51432236400433,320.51823434600374,15.003911981999408,15,271,34918084116480,2327.265326427678,5147.100742952691,1781.82933937707,3365.2714035756208,343.05058234997676,224.2929315776463,12.04702193979817,1480,33.25937170405114,323.589,350.7495,352.4,1980.0,2619.0,47.76486486486486,0.0,74.64797297297298,77.07364864864864,335.810320945946,343.2095790540541,1480,1480
1,control_l2,100,r01_control_l2_read_100,321.5259109570179,336.64407729503,15.118166338012088,62,328084,266616281497600,17635.49067635525,5463.138937301628,1795.3979182876412,3667.741019013987,361.3625366434475,242.60488587111712,1.7195785073646201,1492,39.39463797289807,301.169,371.1025,372.207,1980.0,2619.0,51.44235924932976,0.0,97.5603217158177,0.0,367.6814711796247,361.48254892761395,1492,1492
1,l2,100,r01_l2_read_cg_100,337.65166320704157,352.93347674800316,15.281813540961593,33,255624,110566991462400,7235.200924683098,5633.313552929052,1814.8322756653872,3818.481277263665,368.6286014306769,249.87095065834646,4.316931783571906,1508,40.41866088056966,290.595,378.3845,382.707,1980.0,2619.0,49.60742705570292,0.0,97.87798408488064,0.0,379.01217639257294,368.7012320954907,1508,1508
1,control_dram,100,r01_control_dram_read_100,353.94099934899714,369.84083042800194,15.899831079004798,16,4197,576831287721984,36279.082768600645,7121.038217672496,1888.2265866194975,5232.811631052999,447.86879698839016,329.1111462160597,1.1339562672905545,1568,52.747324778795495,370.833,460.129,460.678,1980.0,2619.0,53.77168367346939,0.0,98.16326530612245,0.0,456.64481186224486,447.8860325255102,1568,1568
1,dram,100,r01_dram_read_cs_100,370.8485569250188,385.9481551410281,15.099598216009326,15,361,46514495815680,3080.512153387173,6138.309105586165,1793.1928117393393,4345.116293846826,406.52135359986147,287.76370282753106,11.67678004902208,1490,47.34110106798934,316.645,417.997,418.618,1980.0,2619.0,46.914093959731545,0.0,97.67785234899328,97.85234899328859,416.5463161073825,406.65895570469803,1490,1490
2,control_l2,50,r02_control_l2_read_050,386.9560240050196,401.9696505269967,15.01362652197713,15,164042,32251969536000,2148.179821097133,2230.953512483017,1782.983015323158,447.9704971598592,148.59524507402128,29.83759430169083,1.7362137243270896,1481,2.2418447537428285,147.765,148.479,152.472,1980.0,2619.0,43.830519918973664,0.0,12.839297771775827,0.0,146.5835367994598,148.67103916272788,1481,1481
2,l2,50,r02_l2_read_cg_050,402.9812991290237,417.9932694840245,15.011970355000813,15,127812,25128861696000,1673.9216173331326,2644.157712869759,1782.7863328237638,861.3713800459952,176.13661966691353,57.3789688945831,4.284771184955365,1481,5.963842354229349,175.499,176.734,180.558,1980.0,2619.0,44.17285617825793,0.0,22.313301823092505,0.0,188.0054733288319,176.20368737339635,1481,1481
2,control_dram,50,r02_control_dram_read_050,419.001558840042,434.00944777502446,15.007888934982475,15,2099,270454090629120,18020.79504990925,4213.7123332015035,1782.3016329705708,2431.410700230933,280.7664923065626,162.0088415342322,1.1237631378467403,1481,20.766167347876763,280.409,284.181,288.381,1980.0,2619.0,47.838622552329504,0.0,47.56583389601621,0.0,279.74121607022283,280.81490614449694,1481,1481
2,dram,50,r02_dram_read_cs_050,435.01913791004336,450.02640489302576,15.0072669829824,15,180,23192823398400,1545.4395143832432,3991.627627865491,1782.227771412149,2209.399856453342,265.97965055141793,147.2219997790875,11.907777561731454,1480,18.76645487650696,266.4,269.446,272.36,1980.0,2619.0,44.09324324324324,0.0,50.16621621621621,52.00337837837838,268.9342608108108,266.15419324324324,1480,1480
2,control_l2,75,r02_control_l2_read_075,451.03725704702083,466.0498003140092,15.01254326698836,15,246063,48377954304000,3222.5022398689825,2443.244454760671,1782.8543705055042,660.3900842551668,162.74687181972772,43.98922104739729,1.706330119152445,1481,4.597091053013249,161.96,163.01,167.348,1980.0,2619.0,42.8082376772451,0.0,16.291019581363944,0.0,168.01113639432816,162.88076569885212,1481,1481
2,l2,75,r02_l2_read_cg_075,467.058961799019,482.0690469270339,15.010085128014907,15,191718,37693292544000,2511.197786190368,3073.8715724577164,1782.562447695745,1291.3091247619714,204.78708456627106,86.02943379394063,4.282290818899029,1487,9.585933261310362,204.054,206.031,209.827,1980.0,2619.0,43.46671149966375,0.0,34.68190988567586,0.0,206.2523369199731,204.83095561533287,1487,1487
2,control_dram,75,r02_control_dram_read_075,483.07815429003676,498.0821800160338,15.004025725997053,15,3148,405616711434240,27033.858701764242,5379.293426099342,1781.8428473470196,3597.450578752322,358.5233406244293,239.7656898520989,1.1086360834443683,1481,36.242196722957445,344.113,366.643,368.619,1980.0,2619.0,49.051316677920326,0.0,72.87711006076975,0.0,385.9348852126941,358.55993382849425,1481,1481
2,dram,75,r02_dram_read_cs_075,499.09103458799655,514.094919464027,15.003884876030497,15,271,34918084116480,2327.2695308575376,5035.04929865548,1781.8261203358802,3253.2231783196,335.58304000980695,216.82538923747651,11.645910924936038,1480,33.07028897476068,333.2002000000001,343.035,344.805,1980.0,2619.0,44.5304054054054,0.0,74.84527027027028,77.32635135135135,343.4737452702703,335.7603189189189,1480,1480
2,control_l2,100,r02_control_l2_read_100,515.1041580470046,530.336668975011,15.232510928006377,62,328084,266616281497600,17503.107843330108,5402.626932645908,1808.9772131738882,3593.6497194720196,354.6773711950982,235.9197204227678,1.684841647369709,1503,39.20557899597242,281.839,364.42,365.473,1980.0,2619.0,50.811044577511645,0.0,97.56420492348636,0.0,364.43094011976046,354.74136260811713,1503,1503
2,l2,100,r02_l2_read_cg_100,531.3459962010384,546.5602895750199,15.21429337398149,33,255624,110566991462400,7267.31033407602,5582.334547778701,1806.8137392550748,3775.520808523626,366.91382311092093,248.15617233859047,4.268363413197724,1501,40.28859542639331,315.759,377.145,380.942,1980.0,2619.0,50.63824117255163,0.0,97.526982011992,0.0,376.589235176549,367.03915522984676,1501,1501
2,control_dram,100,r02_control_dram_read_100,547.5696363640018,563.4906192920171,15.920982928015292,16,4197,576831287721984,36230.88413134124,7071.9154941472325,1890.7385305174748,5181.176963629758,444.18837242160254,325.43072164927213,1.122766975784897,1567,53.31605190360464,369.098,455.012,463.708,1980.0,2619.0,55.74282067645182,0.0,97.63752393107849,0.0,455.64031269942564,444.27080791321,1567,1567
2,dram,100,r02_dram_read_cs_100,564.5005716310116,579.6015649320325,15.100993301020935,15,361,46514495815680,3080.2275644036795,6174.385898601061,1793.3584887579457,4381.0274098431155,408.872832105927,290.1151813335966,11.773285222749514,1483,47.56049306210407,328.061,420.148,421.353,1980.0,2619.0,49.88604180714767,0.0,98.48954821308159,98.63115306810519,417.61234996628457,409.05527309507755,1483,1483
3,control_l2,50,r03_control_l2_read_050,580.6122393830447,595.6256700030062,15.013430619961582,15,164042,32251969536000,2148.2078515165194,2258.26563253789,1782.95975046001,475.3058820778799,150.41636316854465,31.658712396214224,1.842158358528067,1484,2.181980231128502,149.184,150.614,151.511,1980.0,2619.0,45.524932614555254,0.0,10.85309973045822,0.0,147.78684164420486,150.45216644204854,1484,1484
3,l2,50,r03_l2_read_cg_050,596.6357383379946,611.6476703880471,15.011932050052565,15,127812,25128861696000,1673.9258885675551,2657.450718560441,1782.781783818097,874.6689347423442,177.0225650968848,58.26491432455435,4.350918006771341,1481,5.603540481293598,176.066,177.901,178.928,1980.0,2619.0,44.43619176232276,0.0,21.782579338284943,0.0,173.7709169480081,177.1926954760297,1481,1481
3,control_dram,50,r03_control_dram_read_050,612.6593518170412,627.6670903330087,15.007738515967503,15,2099,270454090629120,18020.975668077506,4215.398468588547,1782.2837695617213,2433.1146990268257,280.8816574265049,162.12400665417445,1.1245507016398821,1481,20.611811649822595,279.906,284.516,287.936,1980.0,2619.0,48.13639432815665,0.0,49.02160702228224,0.0,289.5310209318028,280.99336529372044,1481,1481
3,dram,50,r03_dram_read_cs_050,628.6793412230327,643.6870262800367,15.007685057003982,15,180,23192823398400,1545.3964625660951,3994.131635714368,1782.277420900801,2211.8542148135666,266.1390894427342,147.3814386704037,11.921005567212202,1480,18.69336726529554,266.31695,269.62,272.817,1980.0,2619.0,44.487162162162164,0.0,49.95945945945946,55.06148648648649,271.72576283783786,266.4142864864865,1480,1480
3,control_l2,75,r03_control_l2_read_075,644.6972704390064,659.709668340045,15.01239790103864,15,246063,48377954304000,3222.533443551543,2449.743632026653,1782.8371071868132,666.9065248398397,163.181368371349,44.42371759901857,1.7231674386464764,1477,4.2968328303647665,162.309,163.379,167.411,1980.0,2619.0,43.3283683141503,0.0,17.40893703452945,0.0,155.44919634394043,163.2164502369668,1477,1477
3,l2,75,r03_l2_read_cg_075,660.7197983170045,675.7297691249987,15.00997080799425,15,191718,37693292544000,2511.216912155799,3076.816736958789,1782.5488713186558,1294.2678656401333,204.9848581530944,86.22720738076396,4.292102713398257,1482,9.20776732893071,204.26015,206.218,209.232,1980.0,2619.0,43.99325236167341,0.0,34.05128205128205,0.0,205.60209784075573,204.98633940620783,1482,1482
3,control_dram,75,r03_control_dram_read_075,676.7403868699912,691.7444222630002,15.004035393008962,15,3148,405616711434240,27033.84128400781,5391.463364831342,1781.843995378644,3609.6193694526983,359.334220668625,240.5765698962946,1.1123861726164057,1484,35.69293180816573,336.616,367.434,369.341,1980.0,2619.0,49.658355795148246,0.0,73.90161725067385,0.0,361.65583894878705,359.461832884097,1484,1484
3,dram,75,r03_dram_read_cs_075,692.7550662099966,707.7588927950128,15.003826585016213,15,271,34918084116480,2327.278572477733,5077.341573863365,1781.8191978319626,3295.522376031402,338.4031097062882,219.64545893395774,11.797333886640853,1481,33.37900771728534,325.641,345.569,347.002,1980.0,2619.0,44.303848750844026,0.0,74.89939230249831,77.33355840648211,355.28593382849425,338.47972045914923,1481,1481
3,control_l2,100,r03_control_l2_read_100,708.7694845410297,724.0017818560009,15.23229731497122,62,328084,266616281497600,17503.35330151109,5388.15488792555,1808.9518449916586,3579.203042933891,353.7322556479873,234.97460487565684,1.6780684879920351,1503,38.42717785569315,294.749,363.089,364.003,1980.0,2619.0,49.383233532934135,0.0,98.020625415835,0.0,359.33280039920163,353.83548636061215,1503,1503
3,l2,100,r03_l2_read_cg_100,725.0126367350458,740.2925224680221,15.279885732976254,33,255624,110566991462400,7236.113763847074,5576.480994165304,1814.6033337179083,3761.8776604473956,364.95567385889757,246.19802308656713,4.252939338734155,1508,39.98329034483304,299.195,375.012,378.208,1980.0,2619.0,48.5815649867374,0.0,97.86472148541114,0.0,372.54832360742705,365.0527818302387,1508,1508
3,control_dram,100,r03_control_dram_read_100,741.3035570310312,757.2298721020343,15.926315071003046,16,4197,576831287721984,36218.75400243823,6971.339289939458,1891.3717632922828,5079.967526647175,437.72456207601573,318.9669113036853,1.1008347749974106,1571,51.61427254179676,374.74,448.476,454.2065,1980.0,2619.0,52.73392743475493,0.0,98.3812858052196,0.0,447.8337530235519,438.01461082802547,1571,1570
3,dram,100,r03_dram_read_cs_100,758.2412354110274,773.3409411400207,15.099705728993285,15,361,46514495815680,3080.490219512455,6121.22845813438,1793.2055797287417,4328.022878405638,405.38726833469815,286.6296175623677,11.630844327422187,1482,47.24972781271588,322.464,416.377,418.067,1980.0,2619.0,46.42914979757085,0.0,97.68488529014844,97.84075573549258,414.8321707152497,405.4803684210526,1482,1482
4,control_l2,50,r04_control_l2_read_050,774.3523282950046,789.3657558900304,15.01342759502586,15,164042,32251969536000,2148.2082843417775,2222.5039182139335,1782.9593912257499,439.54452698818363,148.03441147245266,29.276760700122225,1.7035569195919928,1482,2.2041744576291857,147.33,148.202,149.438,1980.0,2619.0,42.733468286099864,0.0,12.338056680161943,0.0,147.2970742240216,148.11541902834009,1482,1482
4,l2,50,r04_l2_read_cg_050,790.3772165570408,805.3883034290047,15.011086871963926,15,127812,25128861696000,1674.0201366053616,2648.7797612911077,1782.681412453806,866.0983488373017,176.45489523068514,57.69724445835471,4.3082848285919715,1482,5.901737054840922,175.74,177.15,179.873,1980.0,2619.0,43.82388663967611,0.0,23.006747638326587,0.0,183.00336774628877,176.47222199730095,1482,1482
4,control_dram,50,r04_control_dram_read_050,806.4000360440114,821.4075635690242,15.007527525012847,15,2099,270454090629120,18021.229025124743,4216.666417009692,1782.2587127716122,2434.4077042380795,280.97009384002996,162.2124430676995,1.1251483100954645,1481,21.267063103660515,279.345,284.96,288.482,1980.0,2619.0,48.63470627954085,0.0,48.918973666441595,0.0,281.8131343686698,280.9560310600945,1481,1481
4,dram,50,r04_dram_read_cs_050,822.4192277720431,837.4271396730328,15.007911900989711,15,180,23192823398400,1545.37310396062,4015.008248325556,1782.304360359638,2232.703887965918,267.5261072168729,148.76845644454244,12.033376928787082,1481,18.86516814378105,266.872,270.786,273.863,1980.0,2619.0,46.54085077650236,0.0,47.691424713031736,49.75219446320054,271.72719446320053,267.51369345037136,1481,1481
4,control_l2,75,r04_control_l2_read_075,838.4393168240204,853.451294597995,15.01197777397465,15,246063,48377954304000,3222.6236297704827,2481.3197247455596,1782.7872138836678,698.5325108618918,165.28932843527602,46.53167766294558,1.8048833422978559,1482,4.220460929397909,164.52,165.784,166.543,1980.0,2619.0,46.43387314439946,0.0,16.72199730094467,0.0,171.48523009446694,165.34577867746287,1482,1482
4,l2,75,r04_l2_read_cg_075,854.4638734750333,869.4741396460449,15.010266171011608,15,191718,37693292544000,2511.16749793516,3117.9855645194466,1782.583947936722,1335.4016165827245,207.72353594508655,88.96588517275613,4.428512098750356,1481,9.547708175142995,207.256,209.01,212.613,1980.0,2619.0,47.28359216745442,0.0,34.47535449020932,0.0,210.42921674544226,207.78744632005402,1481,1481
4,control_dram,75,r04_control_dram_read_075,870.4862432630034,885.490304105042,15.004060842038598,15,3148,405616711434240,27033.795430752798,5422.5436395043225,1781.847017645618,3640.6966218587045,361.40506870722356,242.64741793489316,1.1219633336190054,1480,36.19230709246999,356.793,369.611,372.047,1980.0,2619.0,52.11283783783784,0.0,74.10405405405406,0.0,377.1985256756757,361.55395472972975,1480,1480
4,dram,75,r04_dram_read_cs_075,886.5039212050033,901.5078369399998,15.003915734996554,15,271,34918084116480,2327.2647442983002,5110.287842611623,1781.8297850741942,3328.458057537429,340.5969436826351,221.8392929103046,11.915237268009658,1480,33.10049040976547,334.084,348.024,349.867,1980.0,2619.0,48.461486486486486,0.0,73.88716216216216,76.51081081081081,331.9001236486487,340.71697567567566,1480,1480
4,control_l2,100,r04_control_l2_read_100,902.521052880038,917.7537721500266,15.232719269988593,62,328084,266616281497600,17502.868448635152,5448.611694009876,1809.0019553782536,3639.609738631623,357.69133517379896,238.93368440146855,1.7063894776922999,1503,38.742988707015165,299.345,367.259,368.003,1980.0,2619.0,53.48436460412508,0.0,97.52495009980039,0.0,363.4535582168995,357.8911616766467,1503,1503
4,l2,100,r04_l2_read_cg_100,918.7664471170283,933.952497604012,15.186050486983731,33,255624,110566991462400,7280.826015768167,5621.303019811814,1803.4596803441925,3817.8433394676213,370.1622765333189,251.40462576098844,4.316210571721508,1500,41.145170504373816,293.918,380.129,384.166,1980.0,2619.0,52.798,0.0,98.51466666666667,0.0,378.5130533333333,370.1768306666667,1500,1500
4,control_dram,100,r04_control_dram_read_100,934.9643621460418,950.8820698439959,15.917707697954029,16,4197,576831287721984,36238.339003808105,7059.673297877579,1890.3495718896604,5169.323725987919,443.51067577305673,324.7530250007263,1.120198365626663,1569,52.27334446091239,370.376,455.585,458.628,1980.0,2619.0,56.01465901848311,0.0,98.34289356277884,0.0,453.5802766093053,443.52905226258764,1569,1569
4,dram,100,r04_dram_read_cs_100,951.8950243280269,966.9955374670099,15.100513138982933,15,361,46514495815680,3080.325508647774,6145.204327640473,1793.3014658423224,4351.90286179815,406.9533446367619,288.19569386443146,11.695017825849268,1490,47.295871018102495,319.5458500000001,418.09,419.7,1980.0,2619.0,47.95436241610738,0.0,98.43221476510067,98.57986577181208,416.62285771812077,407.05902751677854,1490,1490
