repeat,stage,target_pct,phase,t0_s,t1_s,wall_s,launches,passes_per_launch,nominal_bytes,nominal_bandwidth_gbs,total_energy_j,idle_energy_j,dynamic_energy_j,avg_power_w,dynamic_power_w,pj_per_nominal_bit,samples,power_std_w,power_p05_w,power_p50_w,power_p95_w,sm_clock_mhz_mean,mem_clock_mhz_mean,temp_gpu_c_mean,pstate_p50,gpu_util_pct_mean,mem_util_pct_mean,avg_power_instant_w,avg_power_average_w,power_instant_samples,power_average_samples
0,dram,100,r00_dram_read_cs_100,0.0005888229934498668,0.24976637098006904,0.24917754798661917,3,251,808527593472,3244.7850940222665,27.031241476591877,21.397125223158977,5.6341162534329,108.48185037138039,22.610850371380376,0.871045759433938,24,20.967715179756112,89.959,111.546,145.917,1980.0,2619.0,42.375,0.0,3.5416666666666665,2.125,309.0455,116.174125,24,24
