repeat,stage,target_pct,phase,t0_s,t1_s,wall_s,launches,passes_per_launch,nominal_bytes,nominal_bandwidth_gbs,total_energy_j,idle_energy_j,dynamic_energy_j,avg_power_w,dynamic_power_w,pj_per_nominal_bit,samples,power_std_w,power_p05_w,power_p50_w,power_p95_w,sm_clock_mhz_mean,mem_clock_mhz_mean,temp_gpu_c_mean,pstate_p50,gpu_util_pct_mean,mem_util_pct_mean,avg_power_instant_w,avg_power_average_w,power_instant_samples,power_average_samples
0,dram,100,r00_dram_read_cs_100,0.00047328200889751315,0.24863213603384793,0.24815885402495041,3,250,805306368000,3245.124463377127,27.289605472902352,21.860710505224322,5.42889496767803,109.96829260888913,21.876692608889133,0.8426754064358196,24,19.44271391307179,90.934,105.392,139.378,1980.0,2619.0,44.458333333333336,0.0,3.75,2.25,261.61275,117.14316666666666,24,24
