repeat,stage,target_pct,phase,t0_s,t1_s,wall_s,launches,passes_per_launch,nominal_bytes,nominal_bandwidth_gbs,total_energy_j,idle_energy_j,dynamic_energy_j,avg_power_w,dynamic_power_w,pj_per_nominal_bit,samples,power_std_w,power_p05_w,power_p50_w,power_p95_w,sm_clock_mhz_mean,mem_clock_mhz_mean,temp_gpu_c_mean,pstate_p50,gpu_util_pct_mean,mem_util_pct_mean,avg_power_instant_w,avg_power_average_w,power_instant_samples,power_average_samples
0,dram,100,r00_dram_write_cs_address_100,0.00030012597562745214,0.25401346501894295,0.2537133390433155,3,252,811748818944,3199.472373052539,28.856359178175392,22.283744053510016,6.572615124665376,113.73607429150131,25.905674291501317,1.0121072817228822,25,28.053720547150245,92.928,113.384,172.879,1980.0,2619.0,44.52,0.0,10.0,9.8,398.74375999999995,119.55532,25,25
